Training for 378151 steps ...
    149/378151: episode: 1, duration: 0.668s, episode steps: 149, steps per second: 223, episode reward: 26.741, mean reward:  0.179 [-0.005,  0.304], mean action: 15.960 [0.000, 31.000],  loss: --, mae: --, mean_q: --
 183474/378151: episode: 782, duration: 3.020s, episode steps: 267, steps per second:  88, episode reward: 78.803, mean reward:  0.295 [-0.005,  0.440], mean action: 16.599 [0.000, 31.000],  loss: 71.440468, mae: 151.633011, mean_q: 165.407883
 183741/378151: episode: 783, duration: 2.998s, episode steps: 267, steps per second:  89, episode reward: 108.829, mean reward:  0.408 [ 0.017,  0.466], mean action: 13.824 [0.000, 31.000],  loss: 57.862007, mae: 151.910309, mean_q: 165.830063
 184008/378151: episode: 784, duration: 3.044s, episode steps: 267, steps per second:  88, episode reward: 148.699, mean reward:  0.557 [ 0.087,  0.654], mean action: 17.288 [0.000, 31.000],  loss: 61.319988, mae: 151.910492, mean_q: 165.544739
 184119/378151: episode: 785, duration: 1.215s, episode steps: 111, steps per second:  91, episode reward: 60.262, mean reward:  0.543 [ 0.116,  0.644], mean action: 15.450 [0.000, 31.000],  loss: 41.061832, mae: 152.261047, mean_q: 165.987167
 184386/378151: episode: 786, duration: 3.050s, episode steps: 267, steps per second:  88, episode reward: 135.641, mean reward:  0.508 [ 0.087,  0.650], mean action: 17.311 [0.000, 31.000],  loss: 79.207176, mae: 151.584778, mean_q: 165.310745
 184653/378151: episode: 787, duration: 3.070s, episode steps: 267, steps per second:  87, episode reward: 111.527, mean reward:  0.418 [-0.005,  0.485], mean action: 15.521 [0.000, 31.000],  loss: 46.418476, mae: 150.936096, mean_q: 164.681274
 184920/378151: episode: 788, duration: 3.201s, episode steps: 267, steps per second:  83, episode reward: 107.072, mean reward:  0.401 [-0.005,  0.472], mean action: 15.236 [0.000, 31.000],  loss: 44.861034, mae: 151.176086, mean_q: 164.763077
 185187/378151: episode: 789, duration: 3.055s, episode steps: 267, steps per second:  87, episode reward: 60.680, mean reward:  0.227 [-0.005,  0.313], mean action: 15.124 [0.000, 31.000],  loss: 54.511299, mae: 151.596817, mean_q: 165.206070
 185454/378151: episode: 790, duration: 3.068s, episode steps: 267, steps per second:  87, episode reward: 74.453, mean reward:  0.279 [-0.005,  0.397], mean action: 15.187 [0.000, 31.000],  loss: 53.186493, mae: 151.307205, mean_q: 164.894531
 185721/378151: episode: 791, duration: 3.074s, episode steps: 267, steps per second:  87, episode reward: 114.926, mean reward:  0.430 [ 0.087,  0.473], mean action: 15.757 [0.000, 31.000],  loss: 51.345104, mae: 150.884354, mean_q: 164.507248
 185791/378151: episode: 792, duration: 0.776s, episode steps:  70, steps per second:  90, episode reward: 19.899, mean reward:  0.284 [ 0.137,  0.330], mean action: 11.286 [0.000, 29.000],  loss: 76.858223, mae: 150.843384, mean_q: 164.327423
 186058/378151: episode: 793, duration: 3.035s, episode steps: 267, steps per second:  88, episode reward: 109.393, mean reward:  0.410 [ 0.087,  0.464], mean action: 15.715 [0.000, 31.000],  loss: 63.046787, mae: 151.346420, mean_q: 165.290649
 186325/378151: episode: 794, duration: 3.014s, episode steps: 267, steps per second:  89, episode reward: 130.683, mean reward:  0.489 [-0.005,  0.638], mean action: 16.060 [0.000, 31.000],  loss: 52.489037, mae: 151.435944, mean_q: 165.127914
 186421/378151: episode: 795, duration: 1.139s, episode steps:  96, steps per second:  84, episode reward: 24.957, mean reward:  0.260 [ 0.087,  0.323], mean action: 14.594 [0.000, 31.000],  loss: 68.657204, mae: 151.671768, mean_q: 165.735245
 186688/378151: episode: 796, duration: 3.038s, episode steps: 267, steps per second:  88, episode reward: 69.167, mean reward:  0.259 [-0.005,  0.308], mean action: 13.835 [0.000, 31.000],  loss: 57.970734, mae: 151.674774, mean_q: 165.386734
 186955/378151: episode: 797, duration: 3.048s, episode steps: 267, steps per second:  88, episode reward: 110.358, mean reward:  0.413 [-0.005,  0.487], mean action: 15.498 [0.000, 31.000],  loss: 42.898418, mae: 151.900696, mean_q: 165.504700
 187222/378151: episode: 798, duration: 3.091s, episode steps: 267, steps per second:  86, episode reward: 107.498, mean reward:  0.403 [-0.005,  0.462], mean action: 13.236 [0.000, 31.000],  loss: 58.131226, mae: 152.027710, mean_q: 165.812622
 187489/378151: episode: 799, duration: 3.011s, episode steps: 267, steps per second:  89, episode reward: 64.111, mean reward:  0.240 [-0.005,  0.295], mean action: 14.199 [0.000, 31.000],  loss: 45.759552, mae: 152.158325, mean_q: 165.703217
 187655/378151: episode: 800, duration: 1.942s, episode steps: 166, steps per second:  85, episode reward: 60.339, mean reward:  0.363 [-0.005,  0.473], mean action: 13.705 [0.000, 31.000],  loss: 53.377647, mae: 152.020691, mean_q: 165.817673
 187922/378151: episode: 801, duration: 3.139s, episode steps: 267, steps per second:  85, episode reward: 151.929, mean reward:  0.569 [ 0.087,  0.648], mean action: 14.434 [0.000, 31.000],  loss: 47.187664, mae: 151.993973, mean_q: 165.450439
 188189/378151: episode: 802, duration: 3.053s, episode steps: 267, steps per second:  87, episode reward: 116.277, mean reward:  0.435 [ 0.017,  0.482], mean action: 9.150 [0.000, 31.000],  loss: 46.948341, mae: 151.727493, mean_q: 165.397064
 188259/378151: episode: 803, duration: 0.828s, episode steps:  70, steps per second:  85, episode reward: 18.401, mean reward:  0.263 [ 0.116,  0.302], mean action: 15.014 [0.000, 31.000],  loss: 54.066154, mae: 152.080368, mean_q: 165.673615
 188526/378151: episode: 804, duration: 3.012s, episode steps: 267, steps per second:  89, episode reward: 102.923, mean reward:  0.385 [ 0.087,  0.467], mean action: 13.858 [0.000, 31.000],  loss: 35.841621, mae: 152.324295, mean_q: 166.111374
 188793/378151: episode: 805, duration: 3.154s, episode steps: 267, steps per second:  85, episode reward: 104.494, mean reward:  0.391 [-0.005,  0.534], mean action: 15.120 [0.000, 31.000],  loss: 60.404152, mae: 151.486832, mean_q: 165.054596
 189060/378151: episode: 806, duration: 3.080s, episode steps: 267, steps per second:  87, episode reward: 99.829, mean reward:  0.374 [-0.005,  0.451], mean action: 9.052 [0.000, 31.000],  loss: 64.914307, mae: 151.133331, mean_q: 164.788589
 189327/378151: episode: 807, duration: 3.075s, episode steps: 267, steps per second:  87, episode reward: 110.750, mean reward:  0.415 [ 0.137,  0.480], mean action: 16.112 [0.000, 31.000],  loss: 52.949913, mae: 150.891098, mean_q: 164.543839
 189594/378151: episode: 808, duration: 3.035s, episode steps: 267, steps per second:  88, episode reward: 106.347, mean reward:  0.398 [ 0.087,  0.456], mean action: 16.262 [0.000, 31.000],  loss: 44.937160, mae: 151.219070, mean_q: 164.722931
 189861/378151: episode: 809, duration: 3.067s, episode steps: 267, steps per second:  87, episode reward: 96.855, mean reward:  0.363 [ 0.116,  0.380], mean action: 13.292 [0.000, 30.000],  loss: 60.208759, mae: 151.485260, mean_q: 165.096344
 189889/378151: episode: 810, duration: 0.371s, episode steps:  28, steps per second:  75, episode reward:  7.213, mean reward:  0.258 [ 0.133,  0.303], mean action: 15.643 [2.000, 30.000],  loss: 57.424587, mae: 151.952835, mean_q: 165.809952
 190156/378151: episode: 811, duration: 3.130s, episode steps: 267, steps per second:  85, episode reward: 83.498, mean reward:  0.313 [ 0.137,  0.331], mean action: 12.180 [0.000, 28.000],  loss: 60.119030, mae: 151.601089, mean_q: 165.250595
 190423/378151: episode: 812, duration: 3.075s, episode steps: 267, steps per second:  87, episode reward: 99.589, mean reward:  0.373 [-0.005,  0.464], mean action: 12.169 [0.000, 31.000],  loss: 50.416630, mae: 151.412872, mean_q: 164.984970
 190690/378151: episode: 813, duration: 3.072s, episode steps: 267, steps per second:  87, episode reward: 96.947, mean reward:  0.363 [-0.005,  0.618], mean action: 13.412 [0.000, 31.000],  loss: 62.040276, mae: 150.707581, mean_q: 164.471146
 190960/378151: episode: 814, duration: 3.153s, episode steps: 270, steps per second:  86, episode reward: 103.080, mean reward:  0.382 [-0.005,  0.444], mean action: 12.744 [0.000, 31.000],  loss: 60.998863, mae: 151.399246, mean_q: 165.166611
 191227/378151: episode: 815, duration: 3.134s, episode steps: 267, steps per second:  85, episode reward: 97.545, mean reward:  0.365 [ 0.017,  0.403], mean action: 21.348 [0.000, 31.000],  loss: 66.057442, mae: 151.263367, mean_q: 165.048462
 191290/378151: episode: 816, duration: 0.756s, episode steps:  63, steps per second:  83, episode reward: 16.530, mean reward:  0.262 [ 0.116,  0.305], mean action: 10.762 [0.000, 30.000],  loss: 73.180481, mae: 151.031265, mean_q: 164.779175
 191557/378151: episode: 817, duration: 3.051s, episode steps: 267, steps per second:  88, episode reward: 102.537, mean reward:  0.384 [ 0.087,  0.435], mean action: 17.120 [0.000, 31.000],  loss: 64.923538, mae: 151.111572, mean_q: 164.761703
 191826/378151: episode: 818, duration: 3.050s, episode steps: 269, steps per second:  88, episode reward: 96.744, mean reward:  0.360 [ 0.017,  0.479], mean action: 14.134 [0.000, 30.000],  loss: 60.692108, mae: 150.969391, mean_q: 164.834717
 192093/378151: episode: 819, duration: 3.047s, episode steps: 267, steps per second:  88, episode reward: 58.322, mean reward:  0.218 [-0.005,  0.394], mean action: 12.993 [0.000, 31.000],  loss: 59.482510, mae: 151.418091, mean_q: 165.221497
 192362/378151: episode: 820, duration: 3.056s, episode steps: 269, steps per second:  88, episode reward: 95.902, mean reward:  0.357 [-0.005,  0.478], mean action: 13.874 [0.000, 30.000],  loss: 56.014217, mae: 151.163803, mean_q: 164.824677
 192429/378151: episode: 821, duration: 0.739s, episode steps:  67, steps per second:  91, episode reward: 27.667, mean reward:  0.413 [-0.005,  0.491], mean action: 15.418 [2.000, 31.000],  loss: 26.884926, mae: 151.023041, mean_q: 165.285263
 192615/378151: episode: 822, duration: 2.083s, episode steps: 186, steps per second:  89, episode reward: 50.484, mean reward:  0.271 [ 0.137,  0.308], mean action: 12.478 [0.000, 31.000],  loss: 57.001911, mae: 151.723938, mean_q: 165.444473
 192882/378151: episode: 823, duration: 3.041s, episode steps: 267, steps per second:  88, episode reward: 99.312, mean reward:  0.372 [ 0.087,  0.405], mean action: 16.517 [0.000, 31.000],  loss: 50.699802, mae: 151.510040, mean_q: 165.075226
 193149/378151: episode: 824, duration: 3.052s, episode steps: 267, steps per second:  87, episode reward: 91.365, mean reward:  0.342 [-0.005,  0.473], mean action: 14.888 [0.000, 31.000],  loss: 68.963417, mae: 151.598541, mean_q: 165.424103
 193342/378151: episode: 825, duration: 2.158s, episode steps: 193, steps per second:  89, episode reward: 33.944, mean reward:  0.176 [-0.005,  0.303], mean action: 16.238 [0.000, 31.000],  loss: 40.237766, mae: 151.794174, mean_q: 165.618469
 193609/378151: episode: 826, duration: 2.995s, episode steps: 267, steps per second:  89, episode reward: 65.905, mean reward:  0.247 [-0.005,  0.420], mean action: 15.277 [0.000, 31.000],  loss: 59.093681, mae: 151.998184, mean_q: 165.740906
 193876/378151: episode: 827, duration: 2.990s, episode steps: 267, steps per second:  89, episode reward: 118.199, mean reward:  0.443 [ 0.137,  0.485], mean action: 14.910 [0.000, 31.000],  loss: 50.872162, mae: 152.032532, mean_q: 165.818665
 194143/378151: episode: 828, duration: 2.980s, episode steps: 267, steps per second:  90, episode reward: 99.264, mean reward:  0.372 [ 0.116,  0.437], mean action: 15.532 [0.000, 31.000],  loss: 65.153969, mae: 152.590607, mean_q: 166.575729
 194410/378151: episode: 829, duration: 2.968s, episode steps: 267, steps per second:  90, episode reward: 94.388, mean reward:  0.354 [-0.005,  0.639], mean action: 15.779 [0.000, 31.000],  loss: 50.464989, mae: 152.846054, mean_q: 166.598877
 194677/378151: episode: 830, duration: 2.981s, episode steps: 267, steps per second:  90, episode reward: 115.908, mean reward:  0.434 [ 0.118,  0.490], mean action: 13.989 [0.000, 31.000],  loss: 52.322464, mae: 152.306641, mean_q: 165.930481
 194944/378151: episode: 831, duration: 2.961s, episode steps: 267, steps per second:  90, episode reward: 79.665, mean reward:  0.298 [ 0.087,  0.320], mean action: 13.925 [0.000, 30.000],  loss: 70.797432, mae: 152.289627, mean_q: 165.878601
 195211/378151: episode: 832, duration: 2.962s, episode steps: 267, steps per second:  90, episode reward: 100.897, mean reward:  0.378 [-0.005,  0.614], mean action: 15.783 [0.000, 31.000],  loss: 44.918671, mae: 152.185760, mean_q: 165.944107
 195478/378151: episode: 833, duration: 2.942s, episode steps: 267, steps per second:  91, episode reward: 98.185, mean reward:  0.368 [-0.005,  0.441], mean action: 12.903 [0.000, 31.000],  loss: 52.090275, mae: 152.404785, mean_q: 166.246017
 195745/378151: episode: 834, duration: 2.976s, episode steps: 267, steps per second:  90, episode reward: 99.903, mean reward:  0.374 [ 0.116,  0.412], mean action: 12.352 [0.000, 31.000],  loss: 56.114105, mae: 152.699600, mean_q: 166.402771
 196012/378151: episode: 835, duration: 2.939s, episode steps: 267, steps per second:  91, episode reward: 72.146, mean reward:  0.270 [-0.005,  0.308], mean action: 13.824 [0.000, 31.000],  loss: 70.173737, mae: 152.355286, mean_q: 166.151749
 196279/378151: episode: 836, duration: 2.988s, episode steps: 267, steps per second:  89, episode reward: 100.266, mean reward:  0.376 [-0.005,  0.486], mean action: 15.779 [0.000, 31.000],  loss: 56.980148, mae: 152.184174, mean_q: 165.870346
 196546/378151: episode: 837, duration: 3.033s, episode steps: 267, steps per second:  88, episode reward: 79.488, mean reward:  0.298 [ 0.087,  0.499], mean action: 14.850 [0.000, 31.000],  loss: 62.694202, mae: 152.288300, mean_q: 166.099503
 196813/378151: episode: 838, duration: 2.967s, episode steps: 267, steps per second:  90, episode reward: 83.053, mean reward:  0.311 [-0.005,  0.341], mean action: 10.798 [0.000, 31.000],  loss: 63.171356, mae: 151.827133, mean_q: 165.394028
 197080/378151: episode: 839, duration: 2.983s, episode steps: 267, steps per second:  90, episode reward: 110.743, mean reward:  0.415 [ 0.087,  0.466], mean action: 14.375 [0.000, 31.000],  loss: 39.983681, mae: 152.119171, mean_q: 165.857208
 197347/378151: episode: 840, duration: 3.042s, episode steps: 267, steps per second:  88, episode reward: 93.768, mean reward:  0.351 [-0.005,  0.493], mean action: 16.554 [0.000, 31.000],  loss: 47.566692, mae: 152.656952, mean_q: 166.318497
 197614/378151: episode: 841, duration: 3.124s, episode steps: 267, steps per second:  85, episode reward: 112.494, mean reward:  0.421 [ 0.087,  0.487], mean action: 16.524 [0.000, 31.000],  loss: 50.163578, mae: 152.283005, mean_q: 165.976151
 197727/378151: episode: 842, duration: 1.265s, episode steps: 113, steps per second:  89, episode reward: 28.763, mean reward:  0.255 [-0.005,  0.301], mean action: 18.965 [0.000, 31.000],  loss: 26.745998, mae: 153.023254, mean_q: 166.411926
 197994/378151: episode: 843, duration: 3.069s, episode steps: 267, steps per second:  87, episode reward: 102.563, mean reward:  0.384 [-0.005,  0.444], mean action: 16.154 [0.000, 31.000],  loss: 58.889721, mae: 152.691620, mean_q: 166.296265
 198261/378151: episode: 844, duration: 3.131s, episode steps: 267, steps per second:  85, episode reward: 139.566, mean reward:  0.523 [ 0.106,  0.652], mean action: 15.884 [0.000, 31.000],  loss: 43.721443, mae: 152.386139, mean_q: 165.786957
 198528/378151: episode: 845, duration: 3.045s, episode steps: 267, steps per second:  88, episode reward: 72.940, mean reward:  0.273 [ 0.057,  0.308], mean action: 14.393 [0.000, 31.000],  loss: 55.425175, mae: 152.440231, mean_q: 166.285339
 198795/378151: episode: 846, duration: 3.137s, episode steps: 267, steps per second:  85, episode reward: 91.753, mean reward:  0.344 [ 0.133,  0.464], mean action: 18.891 [0.000, 31.000],  loss: 40.020821, mae: 152.717575, mean_q: 166.423859
 199062/378151: episode: 847, duration: 3.016s, episode steps: 267, steps per second:  89, episode reward: 83.673, mean reward:  0.313 [ 0.137,  0.320], mean action: 14.135 [0.000, 30.000],  loss: 62.168518, mae: 152.525803, mean_q: 166.168533
 199329/378151: episode: 848, duration: 3.107s, episode steps: 267, steps per second:  86, episode reward: 82.064, mean reward:  0.307 [-0.005,  0.521], mean action: 14.434 [0.000, 31.000],  loss: 53.671391, mae: 151.965714, mean_q: 165.611755
 199596/378151: episode: 849, duration: 2.994s, episode steps: 267, steps per second:  89, episode reward: 145.813, mean reward:  0.546 [ 0.087,  0.646], mean action: 14.105 [0.000, 29.000],  loss: 64.604546, mae: 151.676804, mean_q: 165.337601
 199863/378151: episode: 850, duration: 3.149s, episode steps: 267, steps per second:  85, episode reward: 111.136, mean reward:  0.416 [ 0.113,  0.474], mean action: 16.581 [0.000, 31.000],  loss: 52.418034, mae: 151.607590, mean_q: 165.182190
 200130/378151: episode: 851, duration: 3.093s, episode steps: 267, steps per second:  86, episode reward: 90.089, mean reward:  0.337 [-0.005,  0.415], mean action: 19.506 [0.000, 31.000],  loss: 62.293095, mae: 151.032135, mean_q: 164.444275
 200397/378151: episode: 852, duration: 2.997s, episode steps: 267, steps per second:  89, episode reward: 105.398, mean reward:  0.395 [-0.005,  0.466], mean action: 13.303 [0.000, 31.000],  loss: 48.592285, mae: 150.502655, mean_q: 163.892090
 200664/378151: episode: 853, duration: 3.027s, episode steps: 267, steps per second:  88, episode reward: 98.826, mean reward:  0.370 [-0.005,  0.466], mean action: 15.157 [0.000, 31.000],  loss: 45.033474, mae: 150.087433, mean_q: 163.429718
 200931/378151: episode: 854, duration: 2.975s, episode steps: 267, steps per second:  90, episode reward: 95.209, mean reward:  0.357 [-0.005,  0.442], mean action: 15.165 [0.000, 31.000],  loss: 53.749649, mae: 149.751633, mean_q: 163.080307
 201198/378151: episode: 855, duration: 3.025s, episode steps: 267, steps per second:  88, episode reward: 72.010, mean reward:  0.270 [-0.005,  0.648], mean action: 15.854 [0.000, 31.000],  loss: 72.641464, mae: 149.370560, mean_q: 162.983444
 201465/378151: episode: 856, duration: 3.006s, episode steps: 267, steps per second:  89, episode reward: 46.133, mean reward:  0.173 [-0.005,  0.308], mean action: 15.494 [0.000, 31.000],  loss: 56.480000, mae: 149.577759, mean_q: 162.878754
 201732/378151: episode: 857, duration: 3.144s, episode steps: 267, steps per second:  85, episode reward: 100.207, mean reward:  0.375 [ 0.137,  0.443], mean action: 15.629 [0.000, 31.000],  loss: 55.595718, mae: 148.910172, mean_q: 162.382401
 201999/378151: episode: 858, duration: 3.051s, episode steps: 267, steps per second:  88, episode reward: 83.968, mean reward:  0.314 [-0.005,  0.403], mean action: 14.131 [0.000, 30.000],  loss: 39.207794, mae: 149.278442, mean_q: 162.498047
 202266/378151: episode: 859, duration: 3.039s, episode steps: 267, steps per second:  88, episode reward: 98.569, mean reward:  0.369 [ 0.116,  0.437], mean action: 14.442 [0.000, 31.000],  loss: 65.043686, mae: 148.970901, mean_q: 162.339050
 202533/378151: episode: 860, duration: 3.056s, episode steps: 267, steps per second:  87, episode reward: 105.935, mean reward:  0.397 [-0.005,  0.462], mean action: 14.659 [0.000, 31.000],  loss: 46.905228, mae: 149.270462, mean_q: 162.472977
 202800/378151: episode: 861, duration: 2.919s, episode steps: 267, steps per second:  91, episode reward: 54.816, mean reward:  0.205 [-0.005,  0.462], mean action: 16.191 [0.000, 31.000],  loss: 73.996765, mae: 148.556915, mean_q: 161.826141
 203067/378151: episode: 862, duration: 2.994s, episode steps: 267, steps per second:  89, episode reward: 98.068, mean reward:  0.367 [-0.005,  0.448], mean action: 15.330 [0.000, 31.000],  loss: 43.012844, mae: 148.689926, mean_q: 161.899841
 203334/378151: episode: 863, duration: 2.964s, episode steps: 267, steps per second:  90, episode reward: 105.322, mean reward:  0.394 [ 0.137,  0.433], mean action: 15.625 [0.000, 31.000],  loss: 47.560684, mae: 148.799606, mean_q: 161.802994
 203601/378151: episode: 864, duration: 2.926s, episode steps: 267, steps per second:  91, episode reward: 91.687, mean reward:  0.343 [ 0.087,  0.397], mean action: 12.157 [0.000, 31.000],  loss: 53.026371, mae: 148.419479, mean_q: 161.483368
 203868/378151: episode: 865, duration: 3.012s, episode steps: 267, steps per second:  89, episode reward: 58.283, mean reward:  0.218 [-0.005,  0.333], mean action: 13.345 [0.000, 30.000],  loss: 57.343884, mae: 148.208862, mean_q: 161.260773
 204135/378151: episode: 866, duration: 2.932s, episode steps: 267, steps per second:  91, episode reward: 41.082, mean reward:  0.154 [-0.005,  0.361], mean action: 13.618 [0.000, 31.000],  loss: 51.262859, mae: 148.335495, mean_q: 161.528580
 204402/378151: episode: 867, duration: 2.953s, episode steps: 267, steps per second:  90, episode reward: 99.712, mean reward:  0.373 [-0.005,  0.573], mean action: 15.648 [0.000, 31.000],  loss: 53.526184, mae: 147.984268, mean_q: 161.407715
 204669/378151: episode: 868, duration: 2.942s, episode steps: 267, steps per second:  91, episode reward: 122.360, mean reward:  0.458 [-0.005,  0.647], mean action: 15.172 [0.000, 31.000],  loss: 44.524391, mae: 148.270370, mean_q: 161.457474
 204936/378151: episode: 869, duration: 2.955s, episode steps: 267, steps per second:  90, episode reward: 97.510, mean reward:  0.365 [ 0.133,  0.449], mean action: 13.479 [0.000, 31.000],  loss: 46.122952, mae: 148.261642, mean_q: 161.188477
 205118/378151: episode: 870, duration: 2.038s, episode steps: 182, steps per second:  89, episode reward: 62.470, mean reward:  0.343 [ 0.017,  0.389], mean action: 12.610 [0.000, 31.000],  loss: 27.514147, mae: 148.148865, mean_q: 161.126465
 205301/378151: episode: 871, duration: 2.038s, episode steps: 183, steps per second:  90, episode reward: 63.245, mean reward:  0.346 [-0.005,  0.430], mean action: 15.240 [0.000, 31.000],  loss: 69.865929, mae: 147.312042, mean_q: 160.645660
 205568/378151: episode: 872, duration: 3.000s, episode steps: 267, steps per second:  89, episode reward: 49.182, mean reward:  0.184 [-0.005,  0.356], mean action: 15.382 [0.000, 31.000],  loss: 56.457947, mae: 147.394867, mean_q: 160.504059
 205747/378151: episode: 873, duration: 1.953s, episode steps: 179, steps per second:  92, episode reward: 44.957, mean reward:  0.251 [-0.005,  0.362], mean action: 16.229 [0.000, 31.000],  loss: 51.021240, mae: 146.828583, mean_q: 160.093292
 206014/378151: episode: 874, duration: 2.909s, episode steps: 267, steps per second:  92, episode reward: 108.974, mean reward:  0.408 [-0.005,  0.468], mean action: 15.251 [0.000, 31.000],  loss: 46.462837, mae: 146.543182, mean_q: 159.614609
 206066/378151: episode: 875, duration: 0.619s, episode steps:  52, steps per second:  84, episode reward:  8.933, mean reward:  0.172 [-0.005,  0.313], mean action: 15.846 [0.000, 31.000],  loss: 74.475616, mae: 146.455811, mean_q: 159.709442
 206335/378151: episode: 876, duration: 2.928s, episode steps: 269, steps per second:  92, episode reward: 144.947, mean reward:  0.539 [ 0.133,  0.647], mean action: 17.041 [0.000, 31.000],  loss: 60.205048, mae: 145.943100, mean_q: 159.125580
 206566/378151: episode: 877, duration: 2.631s, episode steps: 231, steps per second:  88, episode reward: 90.850, mean reward:  0.393 [ 0.031,  0.483], mean action: 17.680 [0.000, 31.000],  loss: 58.009697, mae: 145.827682, mean_q: 158.953217
 206796/378151: episode: 878, duration: 2.607s, episode steps: 230, steps per second:  88, episode reward: 77.215, mean reward:  0.336 [ 0.133,  0.377], mean action: 13.900 [0.000, 30.000],  loss: 43.589001, mae: 146.135025, mean_q: 159.103973
 207063/378151: episode: 879, duration: 3.030s, episode steps: 267, steps per second:  88, episode reward: 107.450, mean reward:  0.402 [-0.005,  0.577], mean action: 15.273 [0.000, 31.000],  loss: 49.012829, mae: 146.070526, mean_q: 159.065826
 207330/378151: episode: 880, duration: 3.073s, episode steps: 267, steps per second:  87, episode reward: 64.704, mean reward:  0.242 [-0.005,  0.329], mean action: 14.888 [0.000, 31.000],  loss: 51.379398, mae: 145.885040, mean_q: 159.040634
 207597/378151: episode: 881, duration: 3.047s, episode steps: 267, steps per second:  88, episode reward: 106.403, mean reward:  0.399 [-0.005,  0.639], mean action: 17.041 [0.000, 31.000],  loss: 61.741081, mae: 145.823792, mean_q: 158.824615
 207636/378151: episode: 882, duration: 0.443s, episode steps:  39, steps per second:  88, episode reward:  7.376, mean reward:  0.189 [-0.005,  0.356], mean action: 15.205 [2.000, 29.000],  loss: 65.617638, mae: 146.080780, mean_q: 158.669495
 207903/378151: episode: 883, duration: 2.970s, episode steps: 267, steps per second:  90, episode reward: 106.937, mean reward:  0.401 [-0.005,  0.651], mean action: 16.434 [0.000, 31.000],  loss: 54.848190, mae: 146.114731, mean_q: 159.068329
 208170/378151: episode: 884, duration: 2.971s, episode steps: 267, steps per second:  90, episode reward: 73.260, mean reward:  0.274 [ 0.130,  0.311], mean action: 10.801 [0.000, 31.000],  loss: 35.500046, mae: 145.814133, mean_q: 158.726624
 208437/378151: episode: 885, duration: 2.969s, episode steps: 267, steps per second:  90, episode reward: 110.921, mean reward:  0.415 [-0.005,  0.479], mean action: 16.367 [0.000, 31.000],  loss: 50.340118, mae: 145.572891, mean_q: 158.467316
 208704/378151: episode: 886, duration: 2.905s, episode steps: 267, steps per second:  92, episode reward: 145.655, mean reward:  0.546 [ 0.087,  0.640], mean action: 14.521 [0.000, 31.000],  loss: 49.236553, mae: 145.409607, mean_q: 158.369476
 208971/378151: episode: 887, duration: 2.950s, episode steps: 267, steps per second:  91, episode reward: 80.340, mean reward:  0.301 [-0.005,  0.471], mean action: 16.097 [0.000, 31.000],  loss: 63.875320, mae: 145.364044, mean_q: 158.452454
 209238/378151: episode: 888, duration: 2.903s, episode steps: 267, steps per second:  92, episode reward: 99.219, mean reward:  0.372 [-0.005,  0.437], mean action: 13.921 [0.000, 31.000],  loss: 45.343056, mae: 145.257111, mean_q: 158.227020
 209505/378151: episode: 889, duration: 2.962s, episode steps: 267, steps per second:  90, episode reward: 102.292, mean reward:  0.383 [ 0.087,  0.478], mean action: 15.517 [0.000, 31.000],  loss: 35.799686, mae: 145.753769, mean_q: 158.531723
 209772/378151: episode: 890, duration: 2.907s, episode steps: 267, steps per second:  92, episode reward: 147.000, mean reward:  0.551 [ 0.137,  0.638], mean action: 15.861 [0.000, 31.000],  loss: 37.173038, mae: 145.810547, mean_q: 158.689377
 210039/378151: episode: 891, duration: 2.948s, episode steps: 267, steps per second:  91, episode reward: 86.433, mean reward:  0.324 [ 0.133,  0.413], mean action: 14.554 [0.000, 31.000],  loss: 53.494503, mae: 145.491760, mean_q: 158.628830
 210306/378151: episode: 892, duration: 2.963s, episode steps: 267, steps per second:  90, episode reward: 58.529, mean reward:  0.219 [-0.005,  0.343], mean action: 16.494 [0.000, 31.000],  loss: 48.580196, mae: 145.876785, mean_q: 158.742828
 210573/378151: episode: 893, duration: 2.885s, episode steps: 267, steps per second:  93, episode reward: 118.188, mean reward:  0.443 [ 0.087,  0.479], mean action: 12.225 [0.000, 31.000],  loss: 54.012180, mae: 145.821777, mean_q: 158.756989
 210840/378151: episode: 894, duration: 2.976s, episode steps: 267, steps per second:  90, episode reward: 97.004, mean reward:  0.363 [ 0.133,  0.369], mean action: 17.727 [0.000, 31.000],  loss: 60.505444, mae: 144.986038, mean_q: 158.161316
 211107/378151: episode: 895, duration: 2.952s, episode steps: 267, steps per second:  90, episode reward: 116.854, mean reward:  0.438 [ 0.087,  0.490], mean action: 14.045 [0.000, 31.000],  loss: 47.671345, mae: 144.858109, mean_q: 157.885040
 211374/378151: episode: 896, duration: 2.975s, episode steps: 267, steps per second:  90, episode reward: 84.038, mean reward:  0.315 [-0.005,  0.469], mean action: 14.895 [0.000, 31.000],  loss: 45.692753, mae: 145.473038, mean_q: 158.395569
 211636/378151: episode: 897, duration: 2.878s, episode steps: 262, steps per second:  91, episode reward: 104.605, mean reward:  0.399 [-0.005,  0.472], mean action: 15.588 [0.000, 31.000],  loss: 35.536579, mae: 145.791428, mean_q: 158.473083
 211796/378151: episode: 898, duration: 1.779s, episode steps: 160, steps per second:  90, episode reward: 56.700, mean reward:  0.354 [-0.005,  0.472], mean action: 16.025 [0.000, 31.000],  loss: 36.077316, mae: 145.899872, mean_q: 158.710907
