Training for 378151 steps ...
    267/378151: episode: 1, duration: 0.485s, episode steps: 267, steps per second: 551, episode reward: 57.325, mean reward:  0.215 [-0.005,  0.415], mean action: 16.045 [0.000, 31.000],  loss: --, mae: --, mean_q: --
 206955/378151: episode: 881, duration: 3.078s, episode steps: 269, steps per second:  87, episode reward: 109.504, mean reward:  0.407 [ 0.087,  0.459], mean action: 16.747 [0.000, 31.000],  loss: 42.695061, mae: 143.456665, mean_q: 156.327377
 207222/378151: episode: 882, duration: 2.967s, episode steps: 267, steps per second:  90, episode reward: 109.174, mean reward:  0.409 [ 0.137,  0.477], mean action: 16.614 [1.000, 31.000],  loss: 50.203293, mae: 143.496399, mean_q: 156.016098
 207489/378151: episode: 883, duration: 3.068s, episode steps: 267, steps per second:  87, episode reward: 77.464, mean reward:  0.290 [-0.005,  0.445], mean action: 16.685 [1.000, 31.000],  loss: 47.942802, mae: 143.491104, mean_q: 156.034195
 207756/378151: episode: 884, duration: 2.938s, episode steps: 267, steps per second:  91, episode reward: 133.612, mean reward:  0.500 [-0.005,  0.649], mean action: 15.554 [0.000, 31.000],  loss: 56.809181, mae: 143.021118, mean_q: 155.539062
 208023/378151: episode: 885, duration: 3.024s, episode steps: 267, steps per second:  88, episode reward: 108.351, mean reward:  0.406 [-0.005,  0.468], mean action: 15.640 [0.000, 31.000],  loss: 43.211811, mae: 143.100708, mean_q: 155.582260
 208290/378151: episode: 886, duration: 2.952s, episode steps: 267, steps per second:  90, episode reward: 142.392, mean reward:  0.533 [-0.005,  0.639], mean action: 14.790 [0.000, 31.000],  loss: 35.587078, mae: 143.050034, mean_q: 155.479446
 208557/378151: episode: 887, duration: 3.014s, episode steps: 267, steps per second:  89, episode reward: 104.582, mean reward:  0.392 [ 0.116,  0.478], mean action: 14.517 [0.000, 30.000],  loss: 50.408730, mae: 142.739578, mean_q: 155.323471
 208824/378151: episode: 888, duration: 3.047s, episode steps: 267, steps per second:  88, episode reward: 94.350, mean reward:  0.353 [-0.005,  0.439], mean action: 15.610 [0.000, 31.000],  loss: 50.878498, mae: 142.249847, mean_q: 154.547455
 209091/378151: episode: 889, duration: 2.949s, episode steps: 267, steps per second:  91, episode reward: 110.878, mean reward:  0.415 [ 0.087,  0.470], mean action: 17.011 [0.000, 31.000],  loss: 43.457764, mae: 142.358292, mean_q: 154.657349
 209358/378151: episode: 890, duration: 3.023s, episode steps: 267, steps per second:  88, episode reward: 112.669, mean reward:  0.422 [-0.005,  0.586], mean action: 16.843 [0.000, 31.000],  loss: 49.881783, mae: 141.882156, mean_q: 154.406250
 209625/378151: episode: 891, duration: 3.000s, episode steps: 267, steps per second:  89, episode reward: 39.316, mean reward:  0.147 [-0.005,  0.310], mean action: 16.554 [0.000, 31.000],  loss: 37.953163, mae: 141.781982, mean_q: 154.124878
 209892/378151: episode: 892, duration: 3.032s, episode steps: 267, steps per second:  88, episode reward: 147.858, mean reward:  0.554 [ 0.133,  0.643], mean action: 15.408 [0.000, 31.000],  loss: 41.750114, mae: 141.992950, mean_q: 154.234818
 210159/378151: episode: 893, duration: 2.960s, episode steps: 267, steps per second:  90, episode reward: 70.128, mean reward:  0.263 [-0.005,  0.522], mean action: 13.236 [0.000, 31.000],  loss: 45.806595, mae: 141.553375, mean_q: 153.763489
 210257/378151: episode: 894, duration: 1.120s, episode steps:  98, steps per second:  87, episode reward: 40.854, mean reward:  0.417 [ 0.137,  0.471], mean action: 14.847 [0.000, 31.000],  loss: 41.174717, mae: 140.838684, mean_q: 153.145874
 210524/378151: episode: 895, duration: 2.995s, episode steps: 267, steps per second:  89, episode reward: 80.289, mean reward:  0.301 [ 0.116,  0.308], mean action: 13.712 [0.000, 30.000],  loss: 44.552422, mae: 141.169449, mean_q: 153.669647
 210791/378151: episode: 896, duration: 2.952s, episode steps: 267, steps per second:  90, episode reward: 112.996, mean reward:  0.423 [ 0.082,  0.478], mean action: 15.955 [0.000, 31.000],  loss: 47.596481, mae: 140.456329, mean_q: 152.934311
 211058/378151: episode: 897, duration: 3.024s, episode steps: 267, steps per second:  88, episode reward: 153.626, mean reward:  0.575 [ 0.137,  0.647], mean action: 15.876 [0.000, 31.000],  loss: 53.622921, mae: 140.834061, mean_q: 153.090820
 211325/378151: episode: 898, duration: 2.951s, episode steps: 267, steps per second:  90, episode reward: 89.882, mean reward:  0.337 [ 0.087,  0.377], mean action: 15.693 [0.000, 30.000],  loss: 56.074745, mae: 140.569321, mean_q: 153.183578
 211347/378151: episode: 899, duration: 0.252s, episode steps:  22, steps per second:  87, episode reward:  5.469, mean reward:  0.249 [ 0.087,  0.311], mean action: 16.909 [0.000, 30.000],  loss: 32.041142, mae: 139.727570, mean_q: 152.747131
 211614/378151: episode: 900, duration: 3.008s, episode steps: 267, steps per second:  89, episode reward: 95.176, mean reward:  0.356 [ 0.116,  0.404], mean action: 14.622 [0.000, 28.000],  loss: 50.282578, mae: 140.909149, mean_q: 153.362534
 211881/378151: episode: 901, duration: 2.941s, episode steps: 267, steps per second:  91, episode reward: 120.428, mean reward:  0.451 [ 0.116,  0.486], mean action: 11.876 [0.000, 30.000],  loss: 46.217358, mae: 140.807358, mean_q: 153.401627
 212148/378151: episode: 902, duration: 3.037s, episode steps: 267, steps per second:  88, episode reward: 129.690, mean reward:  0.486 [ 0.137,  0.640], mean action: 13.794 [0.000, 31.000],  loss: 37.363018, mae: 141.151245, mean_q: 153.623367
 212415/378151: episode: 903, duration: 3.038s, episode steps: 267, steps per second:  88, episode reward: 139.386, mean reward:  0.522 [-0.005,  0.645], mean action: 14.311 [0.000, 31.000],  loss: 45.932716, mae: 140.891251, mean_q: 153.386505
 212682/378151: episode: 904, duration: 2.948s, episode steps: 267, steps per second:  91, episode reward: 145.748, mean reward:  0.546 [ 0.087,  0.639], mean action: 14.191 [0.000, 31.000],  loss: 58.203709, mae: 140.514374, mean_q: 152.889236
 212949/378151: episode: 905, duration: 3.026s, episode steps: 267, steps per second:  88, episode reward: 147.657, mean reward:  0.553 [ 0.087,  0.646], mean action: 17.494 [1.000, 31.000],  loss: 51.399124, mae: 139.875778, mean_q: 152.333786
 213216/378151: episode: 906, duration: 2.947s, episode steps: 267, steps per second:  91, episode reward: 106.014, mean reward:  0.397 [ 0.137,  0.453], mean action: 18.037 [0.000, 31.000],  loss: 51.015915, mae: 139.689438, mean_q: 152.025299
 213354/378151: episode: 907, duration: 1.564s, episode steps: 138, steps per second:  88, episode reward: 38.484, mean reward:  0.279 [ 0.137,  0.308], mean action: 17.486 [1.000, 31.000],  loss: 48.387794, mae: 140.242783, mean_q: 152.600815
 213394/378151: episode: 908, duration: 0.447s, episode steps:  40, steps per second:  89, episode reward:  8.354, mean reward:  0.209 [ 0.087,  0.321], mean action: 14.400 [0.000, 30.000],  loss: 24.170742, mae: 139.506424, mean_q: 151.772079
 213661/378151: episode: 909, duration: 3.035s, episode steps: 267, steps per second:  88, episode reward: 123.762, mean reward:  0.464 [-0.005,  0.641], mean action: 14.966 [0.000, 31.000],  loss: 50.594646, mae: 139.571640, mean_q: 152.047729
 213928/378151: episode: 910, duration: 2.943s, episode steps: 267, steps per second:  91, episode reward: 86.618, mean reward:  0.324 [-0.005,  0.441], mean action: 15.603 [0.000, 31.000],  loss: 51.317303, mae: 139.032959, mean_q: 151.435211
 214195/378151: episode: 911, duration: 3.030s, episode steps: 267, steps per second:  88, episode reward: 77.891, mean reward:  0.292 [-0.005,  0.331], mean action: 13.978 [0.000, 31.000],  loss: 44.298931, mae: 139.170135, mean_q: 151.524414
 214462/378151: episode: 912, duration: 3.018s, episode steps: 267, steps per second:  88, episode reward: 90.796, mean reward:  0.340 [-0.005,  0.633], mean action: 15.629 [1.000, 31.000],  loss: 48.065639, mae: 138.979553, mean_q: 151.588394
 214729/378151: episode: 913, duration: 2.950s, episode steps: 267, steps per second:  91, episode reward: 97.968, mean reward:  0.367 [ 0.137,  0.472], mean action: 16.326 [1.000, 31.000],  loss: 43.651546, mae: 139.142792, mean_q: 151.388763
 214996/378151: episode: 914, duration: 3.043s, episode steps: 267, steps per second:  88, episode reward: 104.983, mean reward:  0.393 [ 0.133,  0.426], mean action: 18.288 [0.000, 31.000],  loss: 44.361637, mae: 138.717880, mean_q: 151.212524
 215263/378151: episode: 915, duration: 2.987s, episode steps: 267, steps per second:  89, episode reward: 106.135, mean reward:  0.398 [-0.005,  0.454], mean action: 15.292 [0.000, 31.000],  loss: 47.103420, mae: 139.066833, mean_q: 151.554214
 215530/378151: episode: 916, duration: 3.040s, episode steps: 267, steps per second:  88, episode reward: 83.195, mean reward:  0.312 [-0.005,  0.474], mean action: 15.011 [0.000, 31.000],  loss: 48.053230, mae: 138.836136, mean_q: 151.277618
 215797/378151: episode: 917, duration: 3.026s, episode steps: 267, steps per second:  88, episode reward: 57.241, mean reward:  0.214 [-0.005,  0.481], mean action: 13.682 [0.000, 31.000],  loss: 45.562832, mae: 138.899582, mean_q: 151.447021
 216064/378151: episode: 918, duration: 2.951s, episode steps: 267, steps per second:  90, episode reward: 69.180, mean reward:  0.259 [-0.005,  0.474], mean action: 15.861 [0.000, 31.000],  loss: 42.815586, mae: 139.382278, mean_q: 151.663162
 216331/378151: episode: 919, duration: 3.041s, episode steps: 267, steps per second:  88, episode reward: 139.140, mean reward:  0.521 [ 0.133,  0.644], mean action: 16.494 [0.000, 31.000],  loss: 47.696190, mae: 139.676575, mean_q: 152.239258
 216598/378151: episode: 920, duration: 2.982s, episode steps: 267, steps per second:  90, episode reward: 80.727, mean reward:  0.302 [-0.005,  0.422], mean action: 16.348 [0.000, 31.000],  loss: 55.630268, mae: 139.113937, mean_q: 151.264816
 216865/378151: episode: 921, duration: 3.020s, episode steps: 267, steps per second:  88, episode reward: 93.251, mean reward:  0.349 [-0.005,  0.469], mean action: 16.330 [0.000, 31.000],  loss: 42.659851, mae: 139.089432, mean_q: 151.717255
 217132/378151: episode: 922, duration: 2.942s, episode steps: 267, steps per second:  91, episode reward: 113.700, mean reward:  0.426 [ 0.116,  0.475], mean action: 16.191 [0.000, 31.000],  loss: 39.705006, mae: 139.141479, mean_q: 151.419464
 217399/378151: episode: 923, duration: 3.020s, episode steps: 267, steps per second:  88, episode reward: 58.644, mean reward:  0.220 [-0.005,  0.301], mean action: 16.184 [0.000, 31.000],  loss: 36.432720, mae: 139.294144, mean_q: 151.576462
 217666/378151: episode: 924, duration: 3.031s, episode steps: 267, steps per second:  88, episode reward: 118.494, mean reward:  0.444 [ 0.087,  0.478], mean action: 13.828 [0.000, 31.000],  loss: 51.350788, mae: 139.496613, mean_q: 151.813232
 217933/378151: episode: 925, duration: 2.968s, episode steps: 267, steps per second:  90, episode reward: 105.767, mean reward:  0.396 [ 0.116,  0.436], mean action: 16.843 [1.000, 31.000],  loss: 49.388607, mae: 138.898117, mean_q: 151.399872
 218200/378151: episode: 926, duration: 3.026s, episode steps: 267, steps per second:  88, episode reward: 104.338, mean reward:  0.391 [-0.005,  0.489], mean action: 14.292 [0.000, 31.000],  loss: 36.755127, mae: 139.742004, mean_q: 152.140900
 218467/378151: episode: 927, duration: 2.952s, episode steps: 267, steps per second:  90, episode reward: 73.356, mean reward:  0.275 [-0.005,  0.577], mean action: 16.326 [0.000, 31.000],  loss: 51.148266, mae: 139.492798, mean_q: 151.851242
 218657/378151: episode: 928, duration: 2.137s, episode steps: 190, steps per second:  89, episode reward: 47.928, mean reward:  0.252 [-0.005,  0.409], mean action: 14.942 [0.000, 31.000],  loss: 39.416248, mae: 139.211609, mean_q: 151.636353
 218926/378151: episode: 929, duration: 3.029s, episode steps: 269, steps per second:  89, episode reward: 96.112, mean reward:  0.357 [-0.005,  0.446], mean action: 14.814 [0.000, 31.000],  loss: 40.605373, mae: 139.291046, mean_q: 151.804092
 219193/378151: episode: 930, duration: 2.955s, episode steps: 267, steps per second:  90, episode reward: 104.539, mean reward:  0.392 [-0.005,  0.478], mean action: 11.232 [0.000, 31.000],  loss: 37.260540, mae: 138.958176, mean_q: 151.336945
 219460/378151: episode: 931, duration: 3.044s, episode steps: 267, steps per second:  88, episode reward: 109.937, mean reward:  0.412 [ 0.116,  0.470], mean action: 13.933 [0.000, 31.000],  loss: 47.719166, mae: 138.999207, mean_q: 151.282684
 219727/378151: episode: 932, duration: 3.014s, episode steps: 267, steps per second:  89, episode reward: 101.777, mean reward:  0.381 [ 0.137,  0.464], mean action: 13.461 [0.000, 31.000],  loss: 44.570782, mae: 138.849075, mean_q: 151.235657
 219908/378151: episode: 933, duration: 2.032s, episode steps: 181, steps per second:  89, episode reward: 44.869, mean reward:  0.248 [-0.005,  0.316], mean action: 18.055 [0.000, 31.000],  loss: 58.450882, mae: 138.413513, mean_q: 150.901627
 220175/378151: episode: 934, duration: 2.964s, episode steps: 267, steps per second:  90, episode reward: 143.244, mean reward:  0.536 [-0.005,  0.637], mean action: 16.989 [0.000, 31.000],  loss: 49.902554, mae: 138.483978, mean_q: 150.792786
 220442/378151: episode: 935, duration: 3.029s, episode steps: 267, steps per second:  88, episode reward: 109.801, mean reward:  0.411 [-0.005,  0.469], mean action: 14.453 [0.000, 31.000],  loss: 43.905422, mae: 138.279846, mean_q: 150.828278
 220709/378151: episode: 936, duration: 2.983s, episode steps: 267, steps per second:  90, episode reward: 115.598, mean reward:  0.433 [ 0.116,  0.480], mean action: 15.966 [0.000, 31.000],  loss: 36.696106, mae: 138.846176, mean_q: 151.150955
 220976/378151: episode: 937, duration: 3.037s, episode steps: 267, steps per second:  88, episode reward: 59.325, mean reward:  0.222 [-0.005,  0.397], mean action: 14.723 [0.000, 31.000],  loss: 55.695301, mae: 138.115494, mean_q: 150.669098
 221243/378151: episode: 938, duration: 3.025s, episode steps: 267, steps per second:  88, episode reward: 62.220, mean reward:  0.233 [-0.005,  0.461], mean action: 16.131 [0.000, 31.000],  loss: 57.553066, mae: 137.724930, mean_q: 150.456223
 221510/378151: episode: 939, duration: 2.959s, episode steps: 267, steps per second:  90, episode reward: 133.171, mean reward:  0.499 [ 0.087,  0.610], mean action: 15.397 [0.000, 31.000],  loss: 45.583237, mae: 137.992493, mean_q: 150.352417
 221780/378151: episode: 940, duration: 3.076s, episode steps: 270, steps per second:  88, episode reward: 150.240, mean reward:  0.556 [ 0.137,  0.645], mean action: 14.530 [0.000, 31.000],  loss: 46.349625, mae: 137.668228, mean_q: 150.442749
 222047/378151: episode: 941, duration: 2.941s, episode steps: 267, steps per second:  91, episode reward: 90.455, mean reward:  0.339 [ 0.116,  0.375], mean action: 14.981 [0.000, 30.000],  loss: 56.929581, mae: 137.612869, mean_q: 150.323212
 222314/378151: episode: 942, duration: 2.981s, episode steps: 267, steps per second:  90, episode reward: 95.911, mean reward:  0.359 [ 0.116,  0.516], mean action: 13.779 [0.000, 30.000],  loss: 38.586674, mae: 138.206146, mean_q: 150.677292
 222581/378151: episode: 943, duration: 2.989s, episode steps: 267, steps per second:  89, episode reward: 79.995, mean reward:  0.300 [-0.005,  0.465], mean action: 13.839 [0.000, 31.000],  loss: 46.188465, mae: 138.351059, mean_q: 151.022141
 222848/378151: episode: 944, duration: 3.017s, episode steps: 267, steps per second:  89, episode reward: 125.576, mean reward:  0.470 [ 0.133,  0.629], mean action: 15.064 [0.000, 31.000],  loss: 46.577145, mae: 138.391525, mean_q: 150.745087
 223115/378151: episode: 945, duration: 2.955s, episode steps: 267, steps per second:  90, episode reward: 50.904, mean reward:  0.191 [-0.005,  0.410], mean action: 15.607 [0.000, 31.000],  loss: 37.696270, mae: 138.752365, mean_q: 151.096024
 223382/378151: episode: 946, duration: 3.005s, episode steps: 267, steps per second:  89, episode reward: 100.781, mean reward:  0.377 [ 0.087,  0.454], mean action: 17.030 [0.000, 31.000],  loss: 52.774052, mae: 138.388092, mean_q: 150.745285
 223406/378151: episode: 947, duration: 0.276s, episode steps:  24, steps per second:  87, episode reward:  5.106, mean reward:  0.213 [ 0.017,  0.308], mean action: 16.333 [3.000, 30.000],  loss: 49.196289, mae: 138.507919, mean_q: 150.951370
 223673/378151: episode: 948, duration: 3.013s, episode steps: 267, steps per second:  89, episode reward: 109.246, mean reward:  0.409 [ 0.137,  0.459], mean action: 16.948 [0.000, 31.000],  loss: 41.865631, mae: 138.387360, mean_q: 150.831696
 223940/378151: episode: 949, duration: 2.979s, episode steps: 267, steps per second:  90, episode reward: 111.356, mean reward:  0.417 [ 0.116,  0.465], mean action: 19.648 [1.000, 31.000],  loss: 44.393829, mae: 138.413910, mean_q: 150.837418
 224207/378151: episode: 950, duration: 3.016s, episode steps: 267, steps per second:  89, episode reward: 67.035, mean reward:  0.251 [-0.005,  0.299], mean action: 12.109 [1.000, 31.000],  loss: 36.382015, mae: 138.647186, mean_q: 151.096848
 224474/378151: episode: 951, duration: 3.020s, episode steps: 267, steps per second:  88, episode reward: 92.045, mean reward:  0.345 [-0.005,  0.460], mean action: 14.247 [0.000, 31.000],  loss: 59.492393, mae: 138.067078, mean_q: 150.582718
 224705/378151: episode: 952, duration: 2.558s, episode steps: 231, steps per second:  90, episode reward: 93.164, mean reward:  0.403 [ 0.087,  0.470], mean action: 14.939 [0.000, 31.000],  loss: 49.683804, mae: 138.233109, mean_q: 150.779724
 224972/378151: episode: 953, duration: 2.963s, episode steps: 267, steps per second:  90, episode reward: 71.570, mean reward:  0.268 [-0.005,  0.330], mean action: 13.446 [0.000, 31.000],  loss: 39.603745, mae: 138.123398, mean_q: 150.585007
 225239/378151: episode: 954, duration: 3.024s, episode steps: 267, steps per second:  88, episode reward: 104.976, mean reward:  0.393 [ 0.137,  0.463], mean action: 17.165 [0.000, 31.000],  loss: 42.074986, mae: 138.192444, mean_q: 150.736862
 225506/378151: episode: 955, duration: 3.035s, episode steps: 267, steps per second:  88, episode reward: 99.216, mean reward:  0.372 [ 0.137,  0.439], mean action: 18.816 [0.000, 31.000],  loss: 50.057014, mae: 137.942459, mean_q: 150.524231
 225773/378151: episode: 956, duration: 2.990s, episode steps: 267, steps per second:  89, episode reward: 83.440, mean reward:  0.313 [ 0.073,  0.476], mean action: 14.989 [0.000, 31.000],  loss: 40.773746, mae: 138.377502, mean_q: 150.740173
 226040/378151: episode: 957, duration: 3.039s, episode steps: 267, steps per second:  88, episode reward: 148.529, mean reward:  0.556 [ 0.087,  0.649], mean action: 16.461 [0.000, 31.000],  loss: 48.903831, mae: 138.437378, mean_q: 151.082947
 226309/378151: episode: 958, duration: 2.982s, episode steps: 269, steps per second:  90, episode reward: 111.921, mean reward:  0.416 [ 0.087,  0.469], mean action: 14.859 [0.000, 31.000],  loss: 48.231617, mae: 138.239975, mean_q: 150.591568
 226576/378151: episode: 959, duration: 3.047s, episode steps: 267, steps per second:  88, episode reward: 99.831, mean reward:  0.374 [-0.005,  0.480], mean action: 15.682 [0.000, 31.000],  loss: 31.228611, mae: 138.713486, mean_q: 151.151276
 226631/378151: episode: 960, duration: 0.614s, episode steps:  55, steps per second:  90, episode reward: 12.528, mean reward:  0.228 [ 0.048,  0.308], mean action: 15.582 [0.000, 31.000],  loss: 42.938812, mae: 139.036957, mean_q: 151.852524
 226898/378151: episode: 961, duration: 3.009s, episode steps: 267, steps per second:  89, episode reward: 100.244, mean reward:  0.375 [-0.005,  0.440], mean action: 15.865 [0.000, 31.000],  loss: 46.297115, mae: 138.985367, mean_q: 151.407852
 227165/378151: episode: 962, duration: 2.990s, episode steps: 267, steps per second:  89, episode reward: 112.451, mean reward:  0.421 [-0.005,  0.639], mean action: 14.502 [0.000, 31.000],  loss: 40.806961, mae: 139.212952, mean_q: 151.761154
 227432/378151: episode: 963, duration: 3.042s, episode steps: 267, steps per second:  88, episode reward: 102.007, mean reward:  0.382 [-0.005,  0.470], mean action: 17.184 [1.000, 31.000],  loss: 48.899490, mae: 139.438644, mean_q: 151.804794
 227699/378151: episode: 964, duration: 3.040s, episode steps: 267, steps per second:  88, episode reward: 96.797, mean reward:  0.363 [-0.005,  0.459], mean action: 12.562 [0.000, 31.000],  loss: 39.784115, mae: 139.203873, mean_q: 151.469543
 227966/378151: episode: 965, duration: 2.969s, episode steps: 267, steps per second:  90, episode reward: 79.878, mean reward:  0.299 [-0.005,  0.638], mean action: 16.154 [1.000, 31.000],  loss: 43.067547, mae: 139.607117, mean_q: 151.811676
 228233/378151: episode: 966, duration: 3.002s, episode steps: 267, steps per second:  89, episode reward: 99.991, mean reward:  0.374 [ 0.087,  0.442], mean action: 16.386 [0.000, 31.000],  loss: 42.086838, mae: 139.066971, mean_q: 151.394470
 228500/378151: episode: 967, duration: 2.962s, episode steps: 267, steps per second:  90, episode reward: 104.812, mean reward:  0.393 [-0.005,  0.481], mean action: 15.764 [0.000, 31.000],  loss: 43.088482, mae: 139.130859, mean_q: 151.502167
 228770/378151: episode: 968, duration: 3.036s, episode steps: 270, steps per second:  89, episode reward: 140.939, mean reward:  0.522 [-0.005,  0.635], mean action: 15.789 [0.000, 31.000],  loss: 34.415005, mae: 139.007935, mean_q: 151.412964
 229037/378151: episode: 969, duration: 2.976s, episode steps: 267, steps per second:  90, episode reward: 100.877, mean reward:  0.378 [-0.005,  0.456], mean action: 15.464 [1.000, 31.000],  loss: 48.899860, mae: 138.718063, mean_q: 151.059128
 229304/378151: episode: 970, duration: 3.008s, episode steps: 267, steps per second:  89, episode reward: 90.705, mean reward:  0.340 [-0.005,  0.478], mean action: 16.532 [0.000, 31.000],  loss: 46.910141, mae: 138.643372, mean_q: 150.892090
 229573/378151: episode: 971, duration: 3.048s, episode steps: 269, steps per second:  88, episode reward: 95.197, mean reward:  0.354 [ 0.108,  0.432], mean action: 16.747 [0.000, 31.000],  loss: 40.044193, mae: 138.425232, mean_q: 150.729706
 229840/378151: episode: 972, duration: 2.959s, episode steps: 267, steps per second:  90, episode reward: 90.865, mean reward:  0.340 [-0.005,  0.460], mean action: 17.850 [0.000, 31.000],  loss: 47.114876, mae: 137.899048, mean_q: 150.283035
 230107/378151: episode: 973, duration: 3.020s, episode steps: 267, steps per second:  88, episode reward: 125.464, mean reward:  0.470 [ 0.017,  0.637], mean action: 15.655 [0.000, 31.000],  loss: 53.346382, mae: 137.563705, mean_q: 150.155182
 230374/378151: episode: 974, duration: 2.977s, episode steps: 267, steps per second:  90, episode reward: 104.132, mean reward:  0.390 [-0.005,  0.452], mean action: 16.678 [0.000, 31.000],  loss: 35.106369, mae: 137.506760, mean_q: 149.834824
 230641/378151: episode: 975, duration: 3.011s, episode steps: 267, steps per second:  89, episode reward: 53.298, mean reward:  0.200 [-0.005,  0.338], mean action: 16.217 [0.000, 31.000],  loss: 36.745190, mae: 137.639984, mean_q: 149.873642
 230908/378151: episode: 976, duration: 2.967s, episode steps: 267, steps per second:  90, episode reward: 143.417, mean reward:  0.537 [ 0.116,  0.644], mean action: 14.603 [0.000, 31.000],  loss: 43.505810, mae: 137.316132, mean_q: 149.648941
 231175/378151: episode: 977, duration: 3.014s, episode steps: 267, steps per second:  89, episode reward: 44.911, mean reward:  0.168 [-0.005,  0.303], mean action: 15.483 [0.000, 31.000],  loss: 40.591564, mae: 137.017899, mean_q: 149.216934
 231442/378151: episode: 978, duration: 3.045s, episode steps: 267, steps per second:  88, episode reward: 103.755, mean reward:  0.389 [ 0.104,  0.471], mean action: 15.880 [0.000, 31.000],  loss: 49.182293, mae: 136.678345, mean_q: 149.016510
 231709/378151: episode: 979, duration: 2.939s, episode steps: 267, steps per second:  91, episode reward: 55.714, mean reward:  0.209 [-0.005,  0.433], mean action: 16.787 [0.000, 31.000],  loss: 34.977509, mae: 136.927795, mean_q: 149.049591
 231976/378151: episode: 980, duration: 3.035s, episode steps: 267, steps per second:  88, episode reward: 110.228, mean reward:  0.413 [ 0.110,  0.638], mean action: 13.393 [0.000, 31.000],  loss: 45.794594, mae: 136.809937, mean_q: 149.060455
 232243/378151: episode: 981, duration: 2.940s, episode steps: 267, steps per second:  91, episode reward: 124.750, mean reward:  0.467 [-0.005,  0.648], mean action: 15.843 [1.000, 31.000],  loss: 44.945694, mae: 136.597015, mean_q: 148.782639
 232510/378151: episode: 982, duration: 3.025s, episode steps: 267, steps per second:  88, episode reward: 114.525, mean reward:  0.429 [-0.005,  0.478], mean action: 12.966 [0.000, 31.000],  loss: 46.051338, mae: 136.864975, mean_q: 149.287659
 232777/378151: episode: 983, duration: 2.965s, episode steps: 267, steps per second:  90, episode reward: 111.671, mean reward:  0.418 [ 0.087,  0.461], mean action: 17.985 [0.000, 31.000],  loss: 33.573032, mae: 137.429367, mean_q: 149.638290
 233044/378151: episode: 984, duration: 3.008s, episode steps: 267, steps per second:  89, episode reward: 111.039, mean reward:  0.416 [-0.005,  0.479], mean action: 14.899 [0.000, 31.000],  loss: 44.664288, mae: 137.734909, mean_q: 150.024872
 233311/378151: episode: 985, duration: 3.044s, episode steps: 267, steps per second:  88, episode reward: 102.672, mean reward:  0.385 [ 0.137,  0.423], mean action: 15.573 [0.000, 31.000],  loss: 41.440052, mae: 138.094162, mean_q: 150.365631
 233578/378151: episode: 986, duration: 2.962s, episode steps: 267, steps per second:  90, episode reward: 70.613, mean reward:  0.264 [-0.005,  0.308], mean action: 19.251 [0.000, 31.000],  loss: 45.127464, mae: 137.450699, mean_q: 149.608444
 233732/378151: episode: 987, duration: 1.739s, episode steps: 154, steps per second:  89, episode reward: 84.029, mean reward:  0.546 [ 0.116,  0.640], mean action: 14.630 [0.000, 31.000],  loss: 55.583794, mae: 137.141312, mean_q: 149.396027
 233999/378151: episode: 988, duration: 3.048s, episode steps: 267, steps per second:  88, episode reward: 105.007, mean reward:  0.393 [ 0.087,  0.482], mean action: 15.285 [0.000, 31.000],  loss: 43.025158, mae: 137.093414, mean_q: 149.523697
 234268/378151: episode: 989, duration: 2.981s, episode steps: 269, steps per second:  90, episode reward: 102.766, mean reward:  0.382 [ 0.137,  0.461], mean action: 16.691 [0.000, 31.000],  loss: 42.149002, mae: 137.439484, mean_q: 149.777084
 234382/378151: episode: 990, duration: 1.295s, episode steps: 114, steps per second:  88, episode reward: 39.504, mean reward:  0.347 [ 0.020,  0.475], mean action: 16.746 [0.000, 30.000],  loss: 45.325581, mae: 137.289001, mean_q: 149.697083
 234649/378151: episode: 991, duration: 2.983s, episode steps: 267, steps per second:  90, episode reward: 66.159, mean reward:  0.248 [-0.005,  0.346], mean action: 16.285 [0.000, 31.000],  loss: 31.046589, mae: 137.862808, mean_q: 150.055038
 234916/378151: episode: 992, duration: 3.012s, episode steps: 267, steps per second:  89, episode reward: 102.776, mean reward:  0.385 [ 0.087,  0.447], mean action: 14.423 [0.000, 31.000],  loss: 47.012093, mae: 137.358963, mean_q: 149.609558
 235183/378151: episode: 993, duration: 3.042s, episode steps: 267, steps per second:  88, episode reward: 106.473, mean reward:  0.399 [ 0.133,  0.442], mean action: 13.974 [1.000, 31.000],  loss: 53.628807, mae: 136.998062, mean_q: 149.272858
 235450/378151: episode: 994, duration: 2.966s, episode steps: 267, steps per second:  90, episode reward: 135.343, mean reward:  0.507 [ 0.133,  0.642], mean action: 14.011 [0.000, 31.000],  loss: 30.882294, mae: 137.350067, mean_q: 149.447388
 235719/378151: episode: 995, duration: 3.047s, episode steps: 269, steps per second:  88, episode reward: 73.403, mean reward:  0.273 [-0.005,  0.495], mean action: 15.907 [0.000, 30.000],  loss: 32.849239, mae: 137.479095, mean_q: 149.453186
 235986/378151: episode: 996, duration: 2.954s, episode steps: 267, steps per second:  90, episode reward: 90.736, mean reward:  0.340 [-0.005,  0.465], mean action: 14.165 [0.000, 31.000],  loss: 50.815773, mae: 136.801620, mean_q: 148.973816
 236253/378151: episode: 997, duration: 3.009s, episode steps: 267, steps per second:  89, episode reward: 84.227, mean reward:  0.315 [-0.005,  0.435], mean action: 14.191 [0.000, 31.000],  loss: 42.052193, mae: 136.545074, mean_q: 148.613892
