Training for 378151 steps ...
    234/378151: episode: 1, duration: 0.794s, episode steps: 234, steps per second: 295, episode reward: 62.300, mean reward:  0.266 [-0.005,  0.415], mean action: 16.073 [0.000, 31.000],  loss: --, mae: --, mean_q: --
 147943/378151: episode: 792, duration: 1.350s, episode steps: 105, steps per second:  78, episode reward: 43.049, mean reward:  0.410 [ 0.086,  0.466], mean action: 11.343 [0.000, 31.000],  loss: 91.729866, mae: 160.326340, mean_q: 177.572876
 148188/378151: episode: 793, duration: 3.077s, episode steps: 245, steps per second:  80, episode reward: 66.689, mean reward:  0.272 [-0.005,  0.550], mean action: 14.657 [0.000, 31.000],  loss: 69.963921, mae: 160.451874, mean_q: 177.795502
 148379/378151: episode: 794, duration: 2.446s, episode steps: 191, steps per second:  78, episode reward: 67.210, mean reward:  0.352 [-0.005,  0.409], mean action: 13.016 [0.000, 31.000],  loss: 73.706070, mae: 160.230179, mean_q: 177.805771
 148649/378151: episode: 795, duration: 3.493s, episode steps: 270, steps per second:  77, episode reward: 123.919, mean reward:  0.459 [-0.005,  0.654], mean action: 14.259 [0.000, 31.000],  loss: 71.574348, mae: 160.444153, mean_q: 177.809387
 148917/378151: episode: 796, duration: 3.355s, episode steps: 268, steps per second:  80, episode reward: 125.767, mean reward:  0.469 [-0.005,  0.594], mean action: 15.138 [0.000, 31.000],  loss: 72.007553, mae: 160.492569, mean_q: 177.636902
 149024/378151: episode: 797, duration: 1.367s, episode steps: 107, steps per second:  78, episode reward: 40.033, mean reward:  0.374 [ 0.086,  0.513], mean action: 15.449 [1.000, 31.000],  loss: 54.096466, mae: 160.460388, mean_q: 177.600098
 149206/378151: episode: 798, duration: 2.335s, episode steps: 182, steps per second:  78, episode reward: 93.980, mean reward:  0.516 [ 0.115,  0.588], mean action: 16.330 [0.000, 30.000],  loss: 81.983551, mae: 159.940765, mean_q: 177.533157
 149476/378151: episode: 799, duration: 3.379s, episode steps: 270, steps per second:  80, episode reward: 126.281, mean reward:  0.468 [-0.005,  0.657], mean action: 15.452 [0.000, 31.000],  loss: 66.365364, mae: 159.832489, mean_q: 177.394989
 149633/378151: episode: 800, duration: 2.051s, episode steps: 157, steps per second:  77, episode reward: 61.041, mean reward:  0.389 [ 0.115,  0.520], mean action: 16.389 [0.000, 31.000],  loss: 59.475487, mae: 159.925659, mean_q: 177.347427
 149867/378151: episode: 801, duration: 2.959s, episode steps: 234, steps per second:  79, episode reward: 93.947, mean reward:  0.401 [-0.005,  0.546], mean action: 15.077 [0.000, 31.000],  loss: 70.296204, mae: 160.143265, mean_q: 177.500061
 149942/378151: episode: 802, duration: 0.998s, episode steps:  75, steps per second:  75, episode reward: 17.804, mean reward:  0.237 [-0.005,  0.478], mean action: 17.653 [3.000, 31.000],  loss: 63.253078, mae: 160.142838, mean_q: 177.350967
 150007/378151: episode: 803, duration: 0.776s, episode steps:  65, steps per second:  84, episode reward: 20.201, mean reward:  0.311 [ 0.086,  0.411], mean action: 14.446 [0.000, 31.000],  loss: 61.505615, mae: 160.640640, mean_q: 177.797546
 150169/378151: episode: 804, duration: 2.128s, episode steps: 162, steps per second:  76, episode reward: 57.431, mean reward:  0.355 [ 0.086,  0.504], mean action: 15.568 [0.000, 31.000],  loss: 56.361015, mae: 160.125824, mean_q: 177.667419
 150439/378151: episode: 805, duration: 3.374s, episode steps: 270, steps per second:  80, episode reward: 123.004, mean reward:  0.456 [ 0.016,  0.553], mean action: 14.793 [1.000, 31.000],  loss: 84.853287, mae: 159.966873, mean_q: 177.619095
 150473/378151: episode: 806, duration: 0.409s, episode steps:  34, steps per second:  83, episode reward: 13.072, mean reward:  0.384 [ 0.136,  0.475], mean action: 16.500 [3.000, 31.000],  loss: 47.365021, mae: 160.286804, mean_q: 178.153687
 150565/378151: episode: 807, duration: 1.184s, episode steps:  92, steps per second:  78, episode reward: 39.773, mean reward:  0.432 [ 0.136,  0.558], mean action: 16.837 [2.000, 31.000],  loss: 40.173401, mae: 160.747253, mean_q: 178.418259
 150832/378151: episode: 808, duration: 3.444s, episode steps: 267, steps per second:  78, episode reward: 119.765, mean reward:  0.449 [ 0.115,  0.529], mean action: 13.146 [0.000, 31.000],  loss: 91.596107, mae: 159.694778, mean_q: 177.545822
 150962/378151: episode: 809, duration: 1.631s, episode steps: 130, steps per second:  80, episode reward: 48.156, mean reward:  0.370 [ 0.115,  0.473], mean action: 14.508 [0.000, 31.000],  loss: 84.173347, mae: 159.637650, mean_q: 177.219925
 151232/378151: episode: 810, duration: 3.363s, episode steps: 270, steps per second:  80, episode reward: 124.596, mean reward:  0.461 [ 0.086,  0.559], mean action: 14.656 [0.000, 31.000],  loss: 60.952286, mae: 159.706451, mean_q: 177.277344
 151501/378151: episode: 811, duration: 3.466s, episode steps: 269, steps per second:  78, episode reward: 127.614, mean reward:  0.474 [ 0.110,  0.687], mean action: 13.777 [0.000, 31.000],  loss: 71.160652, mae: 159.537811, mean_q: 177.138199
 151770/378151: episode: 812, duration: 3.367s, episode steps: 269, steps per second:  80, episode reward: 64.486, mean reward:  0.240 [-0.005,  0.353], mean action: 16.086 [0.000, 31.000],  loss: 80.651268, mae: 159.425827, mean_q: 177.008926
 152040/378151: episode: 813, duration: 3.472s, episode steps: 270, steps per second:  78, episode reward: 137.214, mean reward:  0.508 [ 0.136,  0.560], mean action: 15.181 [0.000, 31.000],  loss: 79.191162, mae: 159.448242, mean_q: 176.863342
 152309/378151: episode: 814, duration: 3.368s, episode steps: 269, steps per second:  80, episode reward: 105.709, mean reward:  0.393 [-0.005,  0.470], mean action: 16.108 [0.000, 31.000],  loss: 65.504051, mae: 160.082367, mean_q: 177.542191
 152576/378151: episode: 815, duration: 3.444s, episode steps: 267, steps per second:  78, episode reward: 90.070, mean reward:  0.337 [-0.005,  0.492], mean action: 15.929 [0.000, 31.000],  loss: 59.132603, mae: 160.582199, mean_q: 178.025574
 152843/378151: episode: 816, duration: 3.339s, episode steps: 267, steps per second:  80, episode reward: 75.584, mean reward:  0.283 [-0.005,  0.456], mean action: 14.846 [0.000, 31.000],  loss: 62.519955, mae: 160.675888, mean_q: 178.089417
 152886/378151: episode: 817, duration: 0.616s, episode steps:  43, steps per second:  70, episode reward: 12.601, mean reward:  0.293 [ 0.132,  0.375], mean action: 15.860 [3.000, 31.000],  loss: 84.056480, mae: 160.620132, mean_q: 178.106155
 153111/378151: episode: 818, duration: 2.832s, episode steps: 225, steps per second:  79, episode reward: 129.708, mean reward:  0.576 [ 0.132,  0.682], mean action: 13.987 [0.000, 31.000],  loss: 74.087891, mae: 160.721664, mean_q: 178.037430
 153381/378151: episode: 819, duration: 3.359s, episode steps: 270, steps per second:  80, episode reward: 129.395, mean reward:  0.479 [ 0.086,  0.600], mean action: 15.337 [0.000, 30.000],  loss: 63.960808, mae: 161.149551, mean_q: 178.462219
 153437/378151: episode: 820, duration: 0.773s, episode steps:  56, steps per second:  72, episode reward: 17.629, mean reward:  0.315 [-0.005,  0.467], mean action: 17.196 [0.000, 31.000],  loss: 66.314613, mae: 160.906494, mean_q: 178.025772
 153537/378151: episode: 821, duration: 1.271s, episode steps: 100, steps per second:  79, episode reward: 27.465, mean reward:  0.275 [-0.005,  0.384], mean action: 15.300 [0.000, 31.000],  loss: 67.854935, mae: 160.892883, mean_q: 178.064575
 153626/378151: episode: 822, duration: 1.053s, episode steps:  89, steps per second:  84, episode reward: 22.554, mean reward:  0.253 [-0.005,  0.481], mean action: 16.202 [0.000, 31.000],  loss: 69.263405, mae: 160.195282, mean_q: 177.807480
 153779/378151: episode: 823, duration: 2.028s, episode steps: 153, steps per second:  75, episode reward: 55.998, mean reward:  0.366 [-0.005,  0.502], mean action: 15.667 [0.000, 31.000],  loss: 68.383339, mae: 160.399841, mean_q: 177.592911
 154048/378151: episode: 824, duration: 3.364s, episode steps: 269, steps per second:  80, episode reward: 87.958, mean reward:  0.327 [ 0.132,  0.348], mean action: 17.900 [0.000, 30.000],  loss: 59.031731, mae: 160.614853, mean_q: 177.824615
 154315/378151: episode: 825, duration: 3.429s, episode steps: 267, steps per second:  78, episode reward: 102.075, mean reward:  0.382 [ 0.016,  0.456], mean action: 12.318 [0.000, 30.000],  loss: 69.718163, mae: 160.433258, mean_q: 177.603180
 154498/378151: episode: 826, duration: 2.264s, episode steps: 183, steps per second:  81, episode reward: 46.033, mean reward:  0.252 [-0.105,  0.429], mean action: 13.891 [0.000, 31.000],  loss: 91.524086, mae: 159.574554, mean_q: 177.218552
 154767/378151: episode: 827, duration: 3.453s, episode steps: 269, steps per second:  78, episode reward: 81.874, mean reward:  0.304 [-0.005,  0.328], mean action: 3.777 [0.000, 30.000],  loss: 66.572037, mae: 159.692047, mean_q: 177.277100
 155034/378151: episode: 828, duration: 3.324s, episode steps: 267, steps per second:  80, episode reward: 82.969, mean reward:  0.311 [-0.005,  0.444], mean action: 17.337 [0.000, 31.000],  loss: 68.666389, mae: 159.724564, mean_q: 177.143997
 155301/378151: episode: 829, duration: 3.442s, episode steps: 267, steps per second:  78, episode reward: 91.310, mean reward:  0.342 [-0.005,  0.437], mean action: 12.258 [0.000, 31.000],  loss: 84.542923, mae: 159.175949, mean_q: 176.833572
 155568/378151: episode: 830, duration: 3.349s, episode steps: 267, steps per second:  80, episode reward: 75.152, mean reward:  0.281 [-0.005,  0.408], mean action: 15.273 [0.000, 31.000],  loss: 85.856148, mae: 158.506668, mean_q: 176.340057
 155835/378151: episode: 831, duration: 3.449s, episode steps: 267, steps per second:  77, episode reward: 89.636, mean reward:  0.336 [-0.005,  0.443], mean action: 15.217 [0.000, 31.000],  loss: 62.099579, mae: 158.828903, mean_q: 176.299026
 156102/378151: episode: 832, duration: 3.339s, episode steps: 267, steps per second:  80, episode reward: 90.743, mean reward:  0.340 [-0.005,  0.407], mean action: 15.034 [0.000, 30.000],  loss: 76.473145, mae: 158.974838, mean_q: 176.608353
 156372/378151: episode: 833, duration: 3.464s, episode steps: 270, steps per second:  78, episode reward: 171.385, mean reward:  0.635 [-0.005,  0.812], mean action: 14.856 [0.000, 31.000],  loss: 71.470619, mae: 159.652863, mean_q: 177.153152
 156483/378151: episode: 834, duration: 1.412s, episode steps: 111, steps per second:  79, episode reward: 36.768, mean reward:  0.331 [ 0.016,  0.469], mean action: 15.198 [0.000, 31.000],  loss: 75.251785, mae: 159.393738, mean_q: 177.109238
 156593/378151: episode: 835, duration: 1.394s, episode steps: 110, steps per second:  79, episode reward: 50.664, mean reward:  0.461 [-0.005,  0.566], mean action: 16.409 [0.000, 31.000],  loss: 44.786930, mae: 160.033447, mean_q: 177.217880
 156863/378151: episode: 836, duration: 3.356s, episode steps: 270, steps per second:  80, episode reward: 133.631, mean reward:  0.495 [ 0.136,  0.655], mean action: 14.219 [0.000, 31.000],  loss: 54.982853, mae: 160.079376, mean_q: 177.332718
 157133/378151: episode: 837, duration: 3.494s, episode steps: 270, steps per second:  77, episode reward: 129.171, mean reward:  0.478 [ 0.086,  0.606], mean action: 14.870 [0.000, 31.000],  loss: 79.550003, mae: 159.864319, mean_q: 177.434143
 157216/378151: episode: 838, duration: 1.092s, episode steps:  83, steps per second:  76, episode reward: 23.480, mean reward:  0.283 [-0.005,  0.443], mean action: 15.542 [0.000, 31.000],  loss: 66.460564, mae: 160.161880, mean_q: 177.692795
 157339/378151: episode: 839, duration: 1.544s, episode steps: 123, steps per second:  80, episode reward: 49.634, mean reward:  0.404 [ 0.086,  0.501], mean action: 15.114 [0.000, 31.000],  loss: 46.974007, mae: 160.335587, mean_q: 177.729263
 157409/378151: episode: 840, duration: 0.838s, episode steps:  70, steps per second:  84, episode reward: 28.014, mean reward:  0.400 [ 0.132,  0.530], mean action: 17.500 [2.000, 30.000],  loss: 63.190075, mae: 160.692093, mean_q: 178.003525
 157663/378151: episode: 841, duration: 3.311s, episode steps: 254, steps per second:  77, episode reward: 114.847, mean reward:  0.452 [ 0.086,  0.641], mean action: 13.906 [0.000, 31.000],  loss: 62.189430, mae: 160.180511, mean_q: 177.756119
 157932/378151: episode: 842, duration: 3.363s, episode steps: 269, steps per second:  80, episode reward: 83.842, mean reward:  0.312 [ 0.132,  0.468], mean action: 14.617 [0.000, 31.000],  loss: 70.815689, mae: 159.883102, mean_q: 177.335938
 158199/378151: episode: 843, duration: 3.349s, episode steps: 267, steps per second:  80, episode reward: 85.045, mean reward:  0.319 [ 0.046,  0.338], mean action: 23.779 [2.000, 30.000],  loss: 71.851852, mae: 159.524323, mean_q: 176.875000
 158429/378151: episode: 844, duration: 2.962s, episode steps: 230, steps per second:  78, episode reward: 102.100, mean reward:  0.444 [ 0.132,  0.631], mean action: 13.843 [0.000, 31.000],  loss: 67.818649, mae: 159.823853, mean_q: 177.265808
 158524/378151: episode: 845, duration: 1.227s, episode steps:  95, steps per second:  77, episode reward: 46.681, mean reward:  0.491 [ 0.136,  0.569], mean action: 15.032 [0.000, 31.000],  loss: 52.145607, mae: 160.251526, mean_q: 177.843002
 158685/378151: episode: 846, duration: 2.115s, episode steps: 161, steps per second:  76, episode reward: 54.239, mean reward:  0.337 [ 0.086,  0.462], mean action: 15.273 [0.000, 31.000],  loss: 79.938217, mae: 160.105087, mean_q: 177.491974
 158874/378151: episode: 847, duration: 2.428s, episode steps: 189, steps per second:  78, episode reward: 94.330, mean reward:  0.499 [ 0.136,  0.587], mean action: 15.534 [0.000, 31.000],  loss: 76.165428, mae: 159.566986, mean_q: 177.192291
 159141/378151: episode: 848, duration: 3.345s, episode steps: 267, steps per second:  80, episode reward: 139.304, mean reward:  0.522 [ 0.136,  0.632], mean action: 15.142 [0.000, 31.000],  loss: 60.208672, mae: 159.950699, mean_q: 177.582016
 159301/378151: episode: 849, duration: 2.093s, episode steps: 160, steps per second:  76, episode reward: 68.661, mean reward:  0.429 [-0.005,  0.584], mean action: 13.662 [0.000, 31.000],  loss: 68.739708, mae: 160.333435, mean_q: 177.908569
 159539/378151: episode: 850, duration: 2.997s, episode steps: 238, steps per second:  79, episode reward: 117.208, mean reward:  0.492 [ 0.115,  0.613], mean action: 15.252 [0.000, 31.000],  loss: 67.718437, mae: 160.218552, mean_q: 178.004074
 159698/378151: episode: 851, duration: 1.994s, episode steps: 159, steps per second:  80, episode reward: 64.459, mean reward:  0.405 [ 0.086,  0.546], mean action: 14.912 [0.000, 31.000],  loss: 74.589355, mae: 160.427170, mean_q: 177.953613
 159790/378151: episode: 852, duration: 1.193s, episode steps:  92, steps per second:  77, episode reward: 35.667, mean reward:  0.388 [-0.005,  0.429], mean action: 16.489 [0.000, 31.000],  loss: 81.289902, mae: 159.986511, mean_q: 177.794083
 160057/378151: episode: 853, duration: 3.351s, episode steps: 267, steps per second:  80, episode reward: 91.927, mean reward:  0.344 [ 0.016,  0.357], mean action: 21.603 [0.000, 30.000],  loss: 81.764572, mae: 159.404785, mean_q: 177.501953
 160088/378151: episode: 854, duration: 0.476s, episode steps:  31, steps per second:  65, episode reward: 10.924, mean reward:  0.352 [ 0.115,  0.409], mean action: 16.903 [1.000, 31.000],  loss: 73.113899, mae: 159.386002, mean_q: 177.674225
 160355/378151: episode: 855, duration: 3.313s, episode steps: 267, steps per second:  81, episode reward: 81.432, mean reward:  0.305 [-0.005,  0.371], mean action: 9.828 [0.000, 31.000],  loss: 71.128044, mae: 159.851685, mean_q: 177.369583
 160624/378151: episode: 856, duration: 3.448s, episode steps: 269, steps per second:  78, episode reward: 107.401, mean reward:  0.399 [-0.005,  0.530], mean action: 12.758 [0.000, 31.000],  loss: 65.117661, mae: 159.999222, mean_q: 177.655441
 160832/378151: episode: 857, duration: 2.660s, episode steps: 208, steps per second:  78, episode reward: 65.099, mean reward:  0.313 [ 0.132,  0.436], mean action: 14.889 [1.000, 31.000],  loss: 81.361557, mae: 159.517410, mean_q: 177.221848
 160887/378151: episode: 858, duration: 0.687s, episode steps:  55, steps per second:  80, episode reward: 21.470, mean reward:  0.390 [ 0.086,  0.508], mean action: 16.127 [2.000, 30.000],  loss: 93.550705, mae: 158.159592, mean_q: 176.093979
 161154/378151: episode: 859, duration: 3.496s, episode steps: 267, steps per second:  76, episode reward: 68.706, mean reward:  0.257 [-0.005,  0.352], mean action: 16.622 [0.000, 31.000],  loss: 70.262497, mae: 159.118423, mean_q: 176.637787
 161267/378151: episode: 860, duration: 1.461s, episode steps: 113, steps per second:  77, episode reward: 40.881, mean reward:  0.362 [ 0.086,  0.458], mean action: 15.664 [0.000, 31.000],  loss: 68.884933, mae: 159.037552, mean_q: 176.604126
 161395/378151: episode: 861, duration: 1.629s, episode steps: 128, steps per second:  79, episode reward: 30.522, mean reward:  0.238 [-0.005,  0.361], mean action: 13.297 [0.000, 31.000],  loss: 61.983074, mae: 159.170059, mean_q: 176.386368
 161662/378151: episode: 862, duration: 3.380s, episode steps: 267, steps per second:  79, episode reward: 89.475, mean reward:  0.335 [ 0.132,  0.348], mean action: 18.273 [1.000, 30.000],  loss: 64.317848, mae: 159.437790, mean_q: 176.822006
 161932/378151: episode: 863, duration: 3.687s, episode steps: 270, steps per second:  73, episode reward: 122.218, mean reward:  0.453 [ 0.086,  0.569], mean action: 12.785 [0.000, 31.000],  loss: 74.932747, mae: 159.300522, mean_q: 176.918442
 162202/378151: episode: 864, duration: 3.581s, episode steps: 270, steps per second:  75, episode reward: 136.666, mean reward:  0.506 [ 0.086,  0.578], mean action: 12.389 [0.000, 31.000],  loss: 67.103966, mae: 159.342667, mean_q: 177.015274
 162471/378151: episode: 865, duration: 3.696s, episode steps: 269, steps per second:  73, episode reward: 130.035, mean reward:  0.483 [-0.005,  0.571], mean action: 10.483 [0.000, 31.000],  loss: 56.531212, mae: 159.324692, mean_q: 176.744446
 162699/378151: episode: 866, duration: 3.078s, episode steps: 228, steps per second:  74, episode reward: 40.500, mean reward:  0.178 [-0.005,  0.355], mean action: 13.180 [0.000, 31.000],  loss: 58.177048, mae: 158.860474, mean_q: 176.466141
 162764/378151: episode: 867, duration: 0.930s, episode steps:  65, steps per second:  70, episode reward: 20.281, mean reward:  0.312 [-0.005,  0.395], mean action: 18.015 [1.000, 31.000],  loss: 41.323837, mae: 159.090805, mean_q: 176.684540
 163031/378151: episode: 868, duration: 3.550s, episode steps: 267, steps per second:  75, episode reward: 118.435, mean reward:  0.444 [ 0.086,  0.576], mean action: 13.472 [0.000, 31.000],  loss: 65.680923, mae: 159.339417, mean_q: 176.662796
 163095/378151: episode: 869, duration: 0.907s, episode steps:  64, steps per second:  71, episode reward: 23.603, mean reward:  0.369 [-0.005,  0.488], mean action: 15.938 [0.000, 31.000],  loss: 68.513840, mae: 158.904068, mean_q: 176.105499
 163147/378151: episode: 870, duration: 0.659s, episode steps:  52, steps per second:  79, episode reward: 15.400, mean reward:  0.296 [-0.005,  0.405], mean action: 16.423 [0.000, 31.000],  loss: 47.892155, mae: 159.662827, mean_q: 177.105453
 163416/378151: episode: 871, duration: 3.575s, episode steps: 269, steps per second:  75, episode reward: 84.678, mean reward:  0.315 [-0.005,  0.436], mean action: 13.071 [0.000, 31.000],  loss: 61.317829, mae: 159.405792, mean_q: 176.828857
 163641/378151: episode: 872, duration: 3.014s, episode steps: 225, steps per second:  75, episode reward: 91.343, mean reward:  0.406 [ 0.086,  0.560], mean action: 10.511 [0.000, 31.000],  loss: 66.540878, mae: 158.741913, mean_q: 176.657776
 163910/378151: episode: 873, duration: 3.682s, episode steps: 269, steps per second:  73, episode reward: 106.308, mean reward:  0.395 [ 0.016,  0.579], mean action: 16.067 [0.000, 31.000],  loss: 71.793159, mae: 158.925858, mean_q: 176.459000
 164051/378151: episode: 874, duration: 1.889s, episode steps: 141, steps per second:  75, episode reward: 55.984, mean reward:  0.397 [-0.005,  0.490], mean action: 17.128 [0.000, 31.000],  loss: 49.036472, mae: 159.728424, mean_q: 176.808838
 164095/378151: episode: 875, duration: 0.684s, episode steps:  44, steps per second:  64, episode reward: 10.827, mean reward:  0.246 [-0.005,  0.359], mean action: 14.250 [0.000, 30.000],  loss: 39.058540, mae: 159.388199, mean_q: 176.843887
 164168/378151: episode: 876, duration: 0.926s, episode steps:  73, steps per second:  79, episode reward: 24.613, mean reward:  0.337 [ 0.086,  0.509], mean action: 14.260 [0.000, 31.000],  loss: 50.073551, mae: 159.663879, mean_q: 177.129501
 164438/378151: episode: 877, duration: 3.694s, episode steps: 270, steps per second:  73, episode reward: 117.490, mean reward:  0.435 [-0.005,  0.704], mean action: 14.796 [0.000, 31.000],  loss: 78.652351, mae: 159.062393, mean_q: 176.496033
 164707/378151: episode: 878, duration: 3.565s, episode steps: 269, steps per second:  75, episode reward: 128.352, mean reward:  0.477 [ 0.086,  0.606], mean action: 13.941 [0.000, 31.000],  loss: 76.758041, mae: 158.944931, mean_q: 176.490067
 164974/378151: episode: 879, duration: 3.645s, episode steps: 267, steps per second:  73, episode reward: 75.445, mean reward:  0.283 [ 0.016,  0.392], mean action: 15.798 [0.000, 31.000],  loss: 82.597023, mae: 158.509338, mean_q: 176.067032
 165204/378151: episode: 880, duration: 3.063s, episode steps: 230, steps per second:  75, episode reward: 100.738, mean reward:  0.438 [ 0.117,  0.617], mean action: 14.509 [0.000, 31.000],  loss: 67.171036, mae: 158.370605, mean_q: 175.923782
 165312/378151: episode: 881, duration: 1.463s, episode steps: 108, steps per second:  74, episode reward: 35.499, mean reward:  0.329 [-0.005,  0.557], mean action: 14.880 [0.000, 31.000],  loss: 52.779488, mae: 158.958221, mean_q: 176.201248
 165385/378151: episode: 882, duration: 0.918s, episode steps:  73, steps per second:  80, episode reward: 29.959, mean reward:  0.410 [-0.005,  0.538], mean action: 14.397 [0.000, 31.000],  loss: 84.078552, mae: 158.129456, mean_q: 175.683289
 165655/378151: episode: 883, duration: 3.670s, episode steps: 270, steps per second:  74, episode reward: 73.496, mean reward:  0.272 [-0.005,  0.411], mean action: 14.259 [0.000, 31.000],  loss: 89.071648, mae: 157.908936, mean_q: 175.496674
 165884/378151: episode: 884, duration: 3.057s, episode steps: 229, steps per second:  75, episode reward: 89.236, mean reward:  0.390 [-0.005,  0.518], mean action: 14.524 [0.000, 31.000],  loss: 63.344387, mae: 157.883255, mean_q: 175.291916
 165992/378151: episode: 885, duration: 1.448s, episode steps: 108, steps per second:  75, episode reward: 37.471, mean reward:  0.347 [-0.005,  0.546], mean action: 15.630 [1.000, 31.000],  loss: 76.067291, mae: 158.012421, mean_q: 175.289337
 166170/378151: episode: 886, duration: 2.438s, episode steps: 178, steps per second:  73, episode reward: 65.371, mean reward:  0.367 [-0.005,  0.540], mean action: 14.904 [0.000, 31.000],  loss: 81.677803, mae: 157.631332, mean_q: 175.011429
 166437/378151: episode: 887, duration: 3.550s, episode steps: 267, steps per second:  75, episode reward: 89.670, mean reward:  0.336 [-0.005,  0.393], mean action: 16.858 [0.000, 31.000],  loss: 58.156055, mae: 158.463654, mean_q: 175.699753
 166704/378151: episode: 888, duration: 3.661s, episode steps: 267, steps per second:  73, episode reward: 85.001, mean reward:  0.318 [-0.005,  0.393], mean action: 13.929 [0.000, 31.000],  loss: 85.969276, mae: 157.620178, mean_q: 175.243622
 166973/378151: episode: 889, duration: 3.572s, episode steps: 269, steps per second:  75, episode reward: 112.339, mean reward:  0.418 [-0.005,  0.512], mean action: 13.751 [0.000, 31.000],  loss: 62.298473, mae: 157.795456, mean_q: 175.325317
 167108/378151: episode: 890, duration: 1.792s, episode steps: 135, steps per second:  75, episode reward: 33.564, mean reward:  0.249 [-0.005,  0.384], mean action: 14.807 [0.000, 31.000],  loss: 51.519413, mae: 158.550598, mean_q: 175.886581
 167367/378151: episode: 891, duration: 3.536s, episode steps: 259, steps per second:  73, episode reward: 79.414, mean reward:  0.307 [-0.005,  0.401], mean action: 11.931 [0.000, 31.000],  loss: 63.874458, mae: 158.246185, mean_q: 175.743668
 167536/378151: episode: 892, duration: 2.215s, episode steps: 169, steps per second:  76, episode reward: 53.248, mean reward:  0.315 [-0.005,  0.484], mean action: 15.722 [0.000, 31.000],  loss: 62.574554, mae: 158.099823, mean_q: 175.834808
 167644/378151: episode: 893, duration: 1.467s, episode steps: 108, steps per second:  74, episode reward: 39.468, mean reward:  0.365 [ 0.132,  0.422], mean action: 16.611 [0.000, 31.000],  loss: 60.753506, mae: 158.541931, mean_q: 175.803238
 167914/378151: episode: 894, duration: 3.669s, episode steps: 270, steps per second:  74, episode reward: 100.288, mean reward:  0.371 [-0.005,  0.612], mean action: 16.504 [0.000, 31.000],  loss: 70.660316, mae: 158.685562, mean_q: 175.996689
 168181/378151: episode: 895, duration: 3.547s, episode steps: 267, steps per second:  75, episode reward: 61.320, mean reward:  0.230 [-0.005,  0.321], mean action: 15.760 [0.000, 31.000],  loss: 96.921432, mae: 157.831589, mean_q: 175.176208
 168448/378151: episode: 896, duration: 3.634s, episode steps: 267, steps per second:  73, episode reward: 88.817, mean reward:  0.333 [-0.005,  0.481], mean action: 16.610 [0.000, 31.000],  loss: 65.922844, mae: 157.608322, mean_q: 174.947220
 168535/378151: episode: 897, duration: 1.089s, episode steps:  87, steps per second:  80, episode reward: 25.336, mean reward:  0.291 [-0.005,  0.411], mean action: 16.862 [0.000, 31.000],  loss: 95.713669, mae: 157.707626, mean_q: 175.121414
 168774/378151: episode: 898, duration: 3.298s, episode steps: 239, steps per second:  72, episode reward: 78.022, mean reward:  0.326 [-0.005,  0.419], mean action: 12.862 [0.000, 31.000],  loss: 82.927956, mae: 157.292206, mean_q: 174.575470
 169043/378151: episode: 899, duration: 3.566s, episode steps: 269, steps per second:  75, episode reward: 57.136, mean reward:  0.212 [-0.005,  0.415], mean action: 16.454 [0.000, 31.000],  loss: 66.657692, mae: 157.035049, mean_q: 174.329575
 169092/378151: episode: 900, duration: 0.723s, episode steps:  49, steps per second:  68, episode reward: 14.872, mean reward:  0.304 [ 0.086,  0.415], mean action: 14.184 [0.000, 28.000],  loss: 32.230984, mae: 157.457764, mean_q: 174.542725
 169168/378151: episode: 901, duration: 0.958s, episode steps:  76, steps per second:  79, episode reward: 18.130, mean reward:  0.239 [-0.005,  0.350], mean action: 15.000 [0.000, 30.000],  loss: 48.702759, mae: 157.717514, mean_q: 174.587250
 169435/378151: episode: 902, duration: 3.647s, episode steps: 267, steps per second:  73, episode reward: 77.287, mean reward:  0.289 [-0.005,  0.349], mean action: 13.457 [0.000, 31.000],  loss: 65.515274, mae: 157.601242, mean_q: 174.634796
 169702/378151: episode: 903, duration: 3.555s, episode steps: 267, steps per second:  75, episode reward: 126.215, mean reward:  0.473 [ 0.086,  0.557], mean action: 13.906 [0.000, 31.000],  loss: 63.158604, mae: 157.080429, mean_q: 174.369263
 169937/378151: episode: 904, duration: 3.114s, episode steps: 235, steps per second:  75, episode reward: 62.335, mean reward:  0.265 [-0.005,  0.505], mean action: 17.638 [0.000, 31.000],  loss: 64.929245, mae: 156.842575, mean_q: 173.923599
 170204/378151: episode: 905, duration: 3.637s, episode steps: 267, steps per second:  73, episode reward: 83.361, mean reward:  0.312 [-0.005,  0.394], mean action: 14.472 [0.000, 31.000],  loss: 69.007034, mae: 156.479034, mean_q: 173.713638
 170474/378151: episode: 906, duration: 3.586s, episode steps: 270, steps per second:  75, episode reward: 105.385, mean reward:  0.390 [-0.005,  0.583], mean action: 15.330 [0.000, 31.000],  loss: 69.896996, mae: 156.241440, mean_q: 173.416901
 170744/378151: episode: 907, duration: 3.661s, episode steps: 270, steps per second:  74, episode reward: 92.422, mean reward:  0.342 [-0.005,  0.375], mean action: 6.941 [1.000, 31.000],  loss: 82.538727, mae: 156.046524, mean_q: 173.481277
 171013/378151: episode: 908, duration: 3.578s, episode steps: 269, steps per second:  75, episode reward: 82.198, mean reward:  0.306 [-0.005,  0.358], mean action: 15.011 [0.000, 31.000],  loss: 81.288780, mae: 156.421280, mean_q: 173.705170
