Training for 378151 steps ...
    269/378151: episode: 1, duration: 0.699s, episode steps: 269, steps per second: 385, episode reward: 60.485, mean reward:  0.225 [-0.005,  0.396], mean action: 15.472 [0.000, 31.000],  loss: --, mae: --, mean_q: --
 214423/378151: episode: 1115, duration: 1.690s, episode steps: 140, steps per second:  83, episode reward: 62.407, mean reward:  0.446 [ 0.086,  0.592], mean action: 11.750 [0.000, 31.000],  loss: 58.122902, mae: 145.365433, mean_q: 161.931503
 214693/378151: episode: 1116, duration: 3.338s, episode steps: 270, steps per second:  81, episode reward: 77.859, mean reward:  0.288 [-0.005,  0.478], mean action: 15.544 [0.000, 31.000],  loss: 52.572632, mae: 145.611282, mean_q: 162.020096
 214803/378151: episode: 1117, duration: 1.359s, episode steps: 110, steps per second:  81, episode reward: 27.910, mean reward:  0.254 [-0.005,  0.404], mean action: 15.800 [0.000, 31.000],  loss: 47.888733, mae: 145.719467, mean_q: 162.045425
 215072/378151: episode: 1118, duration: 3.230s, episode steps: 269, steps per second:  83, episode reward: 92.059, mean reward:  0.342 [ 0.132,  0.399], mean action: 13.855 [0.000, 31.000],  loss: 66.180923, mae: 145.290985, mean_q: 161.762238
 215217/378151: episode: 1119, duration: 1.762s, episode steps: 145, steps per second:  82, episode reward: 27.757, mean reward:  0.191 [-0.005,  0.337], mean action: 16.393 [0.000, 31.000],  loss: 58.032333, mae: 145.360367, mean_q: 161.750427
 215484/378151: episode: 1120, duration: 3.280s, episode steps: 267, steps per second:  81, episode reward: 109.321, mean reward:  0.409 [ 0.132,  0.438], mean action: 9.131 [0.000, 30.000],  loss: 61.713528, mae: 145.130142, mean_q: 161.635071
 215589/378151: episode: 1121, duration: 1.316s, episode steps: 105, steps per second:  80, episode reward: 37.084, mean reward:  0.353 [ 0.086,  0.521], mean action: 15.124 [0.000, 31.000],  loss: 49.445484, mae: 145.284851, mean_q: 161.900452
 215858/378151: episode: 1122, duration: 3.245s, episode steps: 269, steps per second:  83, episode reward: 120.539, mean reward:  0.448 [ 0.115,  0.575], mean action: 14.743 [0.000, 31.000],  loss: 64.560028, mae: 144.843048, mean_q: 161.734451
 216009/378151: episode: 1123, duration: 1.920s, episode steps: 151, steps per second:  79, episode reward: 50.484, mean reward:  0.334 [-0.005,  0.502], mean action: 16.742 [0.000, 31.000],  loss: 65.591835, mae: 144.854675, mean_q: 161.801559
 216278/378151: episode: 1124, duration: 3.235s, episode steps: 269, steps per second:  83, episode reward: 117.514, mean reward:  0.437 [ 0.088,  0.514], mean action: 15.331 [0.000, 31.000],  loss: 52.457539, mae: 145.388306, mean_q: 161.858582
 216545/378151: episode: 1125, duration: 3.220s, episode steps: 267, steps per second:  83, episode reward: 93.391, mean reward:  0.350 [ 0.086,  0.375], mean action: 17.996 [0.000, 31.000],  loss: 55.206070, mae: 145.554306, mean_q: 162.316360
 216748/378151: episode: 1126, duration: 2.513s, episode steps: 203, steps per second:  81, episode reward: 95.519, mean reward:  0.471 [ 0.132,  0.586], mean action: 16.877 [0.000, 31.000],  loss: 45.684380, mae: 145.971695, mean_q: 162.780090
 217015/378151: episode: 1127, duration: 3.297s, episode steps: 267, steps per second:  81, episode reward: 82.929, mean reward:  0.311 [ 0.016,  0.395], mean action: 11.768 [0.000, 31.000],  loss: 55.425709, mae: 145.876877, mean_q: 162.489380
 217282/378151: episode: 1128, duration: 3.218s, episode steps: 267, steps per second:  83, episode reward: 110.134, mean reward:  0.412 [ 0.086,  0.481], mean action: 12.910 [0.000, 31.000],  loss: 57.312698, mae: 145.569199, mean_q: 162.138687
 217420/378151: episode: 1129, duration: 1.651s, episode steps: 138, steps per second:  84, episode reward: 33.215, mean reward:  0.241 [-0.005,  0.425], mean action: 17.225 [0.000, 31.000],  loss: 61.434513, mae: 145.004501, mean_q: 162.034363
 217670/378151: episode: 1130, duration: 3.111s, episode steps: 250, steps per second:  80, episode reward: 112.481, mean reward:  0.450 [ 0.115,  0.571], mean action: 18.120 [0.000, 31.000],  loss: 50.898636, mae: 145.493256, mean_q: 162.125687
 217860/378151: episode: 1131, duration: 2.271s, episode steps: 190, steps per second:  84, episode reward: 52.015, mean reward:  0.274 [-0.005,  0.415], mean action: 17.058 [0.000, 31.000],  loss: 45.636482, mae: 145.281113, mean_q: 162.151413
 218130/378151: episode: 1132, duration: 3.355s, episode steps: 270, steps per second:  80, episode reward: 79.866, mean reward:  0.296 [-0.005,  0.483], mean action: 16.241 [0.000, 31.000],  loss: 44.164055, mae: 145.372498, mean_q: 162.147919
 218397/378151: episode: 1133, duration: 3.239s, episode steps: 267, steps per second:  82, episode reward: 79.322, mean reward:  0.297 [ 0.086,  0.326], mean action: 11.712 [0.000, 30.000],  loss: 64.079277, mae: 145.174271, mean_q: 161.888901
 218666/378151: episode: 1134, duration: 3.301s, episode steps: 269, steps per second:  81, episode reward: 78.742, mean reward:  0.293 [-0.005,  0.462], mean action: 18.290 [0.000, 31.000],  loss: 58.853466, mae: 145.440353, mean_q: 162.265686
 218936/378151: episode: 1135, duration: 3.245s, episode steps: 270, steps per second:  83, episode reward: 126.706, mean reward:  0.469 [ 0.136,  0.613], mean action: 17.904 [0.000, 31.000],  loss: 62.882755, mae: 145.335815, mean_q: 162.307800
 219205/378151: episode: 1136, duration: 3.332s, episode steps: 269, steps per second:  81, episode reward: 74.014, mean reward:  0.275 [ 0.059,  0.306], mean action: 14.056 [0.000, 30.000],  loss: 57.401867, mae: 145.820724, mean_q: 162.923615
 219401/378151: episode: 1137, duration: 2.317s, episode steps: 196, steps per second:  85, episode reward: 71.871, mean reward:  0.367 [-0.005,  0.519], mean action: 14.811 [0.000, 30.000],  loss: 62.824337, mae: 145.919312, mean_q: 162.793701
 219471/378151: episode: 1138, duration: 0.875s, episode steps:  70, steps per second:  80, episode reward: 27.624, mean reward:  0.395 [ 0.132,  0.517], mean action: 15.900 [0.000, 31.000],  loss: 39.411079, mae: 146.466980, mean_q: 163.074554
 219741/378151: episode: 1139, duration: 3.329s, episode steps: 270, steps per second:  81, episode reward: 110.130, mean reward:  0.408 [ 0.132,  0.446], mean action: 16.311 [0.000, 31.000],  loss: 70.853981, mae: 145.655060, mean_q: 162.454605
 219932/378151: episode: 1140, duration: 2.294s, episode steps: 191, steps per second:  83, episode reward: 81.367, mean reward:  0.426 [-0.005,  0.573], mean action: 15.927 [0.000, 31.000],  loss: 42.783882, mae: 145.994217, mean_q: 162.687683
 220140/378151: episode: 1141, duration: 2.562s, episode steps: 208, steps per second:  81, episode reward: 70.535, mean reward:  0.339 [ 0.016,  0.511], mean action: 15.438 [0.000, 31.000],  loss: 59.812534, mae: 146.024246, mean_q: 162.585236
 220189/378151: episode: 1142, duration: 0.642s, episode steps:  49, steps per second:  76, episode reward: 13.890, mean reward:  0.283 [ 0.132,  0.378], mean action: 14.939 [1.000, 30.000],  loss: 38.164768, mae: 146.882996, mean_q: 163.104919
 220410/378151: episode: 1143, duration: 2.714s, episode steps: 221, steps per second:  81, episode reward: 118.087, mean reward:  0.534 [ 0.115,  0.628], mean action: 14.959 [0.000, 31.000],  loss: 49.102009, mae: 146.214935, mean_q: 163.056061
 220679/378151: episode: 1144, duration: 3.262s, episode steps: 269, steps per second:  82, episode reward: 105.036, mean reward:  0.390 [ 0.086,  0.456], mean action: 19.643 [0.000, 31.000],  loss: 75.702370, mae: 145.528839, mean_q: 162.496811
 220948/378151: episode: 1145, duration: 3.321s, episode steps: 269, steps per second:  81, episode reward: 119.504, mean reward:  0.444 [ 0.086,  0.590], mean action: 16.171 [0.000, 31.000],  loss: 60.785007, mae: 145.760559, mean_q: 162.515717
 221207/378151: episode: 1146, duration: 3.148s, episode steps: 259, steps per second:  82, episode reward: 104.530, mean reward:  0.404 [ 0.136,  0.488], mean action: 16.776 [0.000, 31.000],  loss: 60.347160, mae: 145.778595, mean_q: 162.686539
 221476/378151: episode: 1147, duration: 3.329s, episode steps: 269, steps per second:  81, episode reward: 92.798, mean reward:  0.345 [ 0.110,  0.538], mean action: 14.643 [0.000, 31.000],  loss: 58.880211, mae: 145.592117, mean_q: 162.575806
 221743/378151: episode: 1148, duration: 3.224s, episode steps: 267, steps per second:  83, episode reward: 102.881, mean reward:  0.385 [ 0.115,  0.400], mean action: 18.974 [0.000, 30.000],  loss: 53.364422, mae: 145.800735, mean_q: 162.573288
 221886/378151: episode: 1149, duration: 1.719s, episode steps: 143, steps per second:  83, episode reward: 39.289, mean reward:  0.275 [-0.005,  0.398], mean action: 17.490 [0.000, 31.000],  loss: 35.092159, mae: 146.409851, mean_q: 163.097488
 222135/378151: episode: 1150, duration: 3.096s, episode steps: 249, steps per second:  80, episode reward: 86.771, mean reward:  0.348 [-0.005,  0.492], mean action: 17.695 [0.000, 31.000],  loss: 53.467030, mae: 146.361069, mean_q: 163.122604
 222317/378151: episode: 1151, duration: 2.148s, episode steps: 182, steps per second:  85, episode reward: 76.107, mean reward:  0.418 [ 0.136,  0.524], mean action: 18.209 [1.000, 31.000],  loss: 39.531006, mae: 146.928375, mean_q: 163.649689
 222442/378151: episode: 1152, duration: 1.533s, episode steps: 125, steps per second:  82, episode reward: 56.829, mean reward:  0.455 [ 0.136,  0.505], mean action: 15.120 [0.000, 31.000],  loss: 70.546555, mae: 146.390961, mean_q: 163.307053
 222709/378151: episode: 1153, duration: 3.319s, episode steps: 267, steps per second:  80, episode reward: 93.869, mean reward:  0.352 [-0.005,  0.417], mean action: 14.270 [0.000, 31.000],  loss: 55.734303, mae: 146.504440, mean_q: 163.250763
 222979/378151: episode: 1154, duration: 3.287s, episode steps: 270, steps per second:  82, episode reward: 71.005, mean reward:  0.263 [-0.005,  0.416], mean action: 16.270 [0.000, 31.000],  loss: 62.303864, mae: 146.543274, mean_q: 163.326065
 223249/378151: episode: 1155, duration: 3.329s, episode steps: 270, steps per second:  81, episode reward: 53.498, mean reward:  0.198 [-0.005,  0.328], mean action: 16.470 [0.000, 31.000],  loss: 57.169933, mae: 146.469254, mean_q: 163.039810
 223516/378151: episode: 1156, duration: 3.206s, episode steps: 267, steps per second:  83, episode reward: 107.999, mean reward:  0.404 [-0.005,  0.561], mean action: 16.727 [0.000, 31.000],  loss: 61.694046, mae: 146.065872, mean_q: 162.845062
 223629/378151: episode: 1157, duration: 1.391s, episode steps: 113, steps per second:  81, episode reward: 45.409, mean reward:  0.402 [-0.005,  0.494], mean action: 17.080 [0.000, 31.000],  loss: 70.631691, mae: 146.271729, mean_q: 162.675568
 223896/378151: episode: 1158, duration: 3.300s, episode steps: 267, steps per second:  81, episode reward: 87.201, mean reward:  0.327 [-0.005,  0.492], mean action: 16.464 [0.000, 31.000],  loss: 58.359406, mae: 146.058960, mean_q: 162.750473
 224166/378151: episode: 1159, duration: 3.262s, episode steps: 270, steps per second:  83, episode reward: 120.670, mean reward:  0.447 [-0.005,  0.599], mean action: 15.559 [0.000, 31.000],  loss: 47.901691, mae: 145.960617, mean_q: 162.445038
 224390/378151: episode: 1160, duration: 2.720s, episode steps: 224, steps per second:  82, episode reward: 108.384, mean reward:  0.484 [ 0.136,  0.612], mean action: 16.393 [0.000, 31.000],  loss: 62.703697, mae: 145.557846, mean_q: 162.177475
 224657/378151: episode: 1161, duration: 3.332s, episode steps: 267, steps per second:  80, episode reward: 79.060, mean reward:  0.296 [ 0.118,  0.430], mean action: 13.835 [0.000, 31.000],  loss: 61.204571, mae: 145.141037, mean_q: 161.935944
 224924/378151: episode: 1162, duration: 3.214s, episode steps: 267, steps per second:  83, episode reward: 90.499, mean reward:  0.339 [ 0.086,  0.400], mean action: 15.734 [0.000, 31.000],  loss: 56.839954, mae: 145.973984, mean_q: 162.470566
 225191/378151: episode: 1163, duration: 3.298s, episode steps: 267, steps per second:  81, episode reward: 109.718, mean reward:  0.411 [ 0.132,  0.443], mean action: 16.262 [0.000, 31.000],  loss: 59.459454, mae: 146.361420, mean_q: 162.653534
 225460/378151: episode: 1164, duration: 3.258s, episode steps: 269, steps per second:  83, episode reward: 94.507, mean reward:  0.351 [-0.005,  0.492], mean action: 14.777 [0.000, 31.000],  loss: 63.176167, mae: 146.002319, mean_q: 162.471909
 225659/378151: episode: 1165, duration: 2.468s, episode steps: 199, steps per second:  81, episode reward: 45.539, mean reward:  0.229 [-0.005,  0.427], mean action: 13.824 [0.000, 31.000],  loss: 45.313652, mae: 146.286331, mean_q: 162.761261
 225928/378151: episode: 1166, duration: 3.254s, episode steps: 269, steps per second:  83, episode reward: 77.726, mean reward:  0.289 [-0.005,  0.391], mean action: 15.747 [0.000, 31.000],  loss: 66.764580, mae: 145.721252, mean_q: 162.285339
 226197/378151: episode: 1167, duration: 3.325s, episode steps: 269, steps per second:  81, episode reward: 79.863, mean reward:  0.297 [-0.005,  0.475], mean action: 15.799 [0.000, 31.000],  loss: 60.214653, mae: 145.318802, mean_q: 161.911072
 226467/378151: episode: 1168, duration: 3.273s, episode steps: 270, steps per second:  82, episode reward: 82.475, mean reward:  0.305 [-0.005,  0.389], mean action: 12.433 [0.000, 31.000],  loss: 39.599037, mae: 146.185959, mean_q: 162.415726
 226736/378151: episode: 1169, duration: 3.329s, episode steps: 269, steps per second:  81, episode reward: 114.986, mean reward:  0.427 [ 0.132,  0.481], mean action: 16.717 [1.000, 31.000],  loss: 57.585045, mae: 145.813644, mean_q: 162.357635
 227003/378151: episode: 1170, duration: 3.235s, episode steps: 267, steps per second:  83, episode reward: 85.908, mean reward:  0.322 [ 0.086,  0.375], mean action: 14.581 [0.000, 31.000],  loss: 43.920586, mae: 146.137177, mean_q: 162.592514
 227068/378151: episode: 1171, duration: 0.846s, episode steps:  65, steps per second:  77, episode reward: 23.362, mean reward:  0.359 [ 0.086,  0.439], mean action: 14.877 [0.000, 30.000],  loss: 48.418064, mae: 146.071014, mean_q: 162.641022
 227280/378151: episode: 1172, duration: 2.599s, episode steps: 212, steps per second:  82, episode reward: 95.074, mean reward:  0.448 [ 0.115,  0.535], mean action: 15.925 [0.000, 31.000],  loss: 42.026943, mae: 146.611633, mean_q: 163.205154
 227547/378151: episode: 1173, duration: 3.209s, episode steps: 267, steps per second:  83, episode reward: 93.279, mean reward:  0.349 [-0.005,  0.451], mean action: 15.337 [0.000, 31.000],  loss: 62.950550, mae: 146.210403, mean_q: 162.902557
 227817/378151: episode: 1174, duration: 3.339s, episode steps: 270, steps per second:  81, episode reward: 87.306, mean reward:  0.323 [ 0.086,  0.450], mean action: 16.541 [0.000, 31.000],  loss: 51.549191, mae: 146.748184, mean_q: 163.287811
 228020/378151: episode: 1175, duration: 2.490s, episode steps: 203, steps per second:  82, episode reward: 77.950, mean reward:  0.384 [ 0.016,  0.549], mean action: 17.271 [0.000, 31.000],  loss: 54.180977, mae: 146.386093, mean_q: 163.149323
 228290/378151: episode: 1176, duration: 3.273s, episode steps: 270, steps per second:  82, episode reward: 85.750, mean reward:  0.318 [ 0.016,  0.456], mean action: 15.359 [0.000, 31.000],  loss: 48.297718, mae: 146.939651, mean_q: 163.541199
 228557/378151: episode: 1177, duration: 3.298s, episode steps: 267, steps per second:  81, episode reward: 124.788, mean reward:  0.467 [-0.005,  0.541], mean action: 12.846 [0.000, 31.000],  loss: 41.063026, mae: 147.517120, mean_q: 163.749466
 228827/378151: episode: 1178, duration: 3.277s, episode steps: 270, steps per second:  82, episode reward: 72.993, mean reward:  0.270 [-0.005,  0.411], mean action: 15.693 [0.000, 31.000],  loss: 57.338303, mae: 147.420853, mean_q: 163.712967
 229096/378151: episode: 1179, duration: 3.380s, episode steps: 269, steps per second:  80, episode reward: 105.606, mean reward:  0.393 [ 0.136,  0.540], mean action: 15.379 [0.000, 31.000],  loss: 65.898140, mae: 146.748718, mean_q: 163.445541
 229365/378151: episode: 1180, duration: 3.256s, episode steps: 269, steps per second:  83, episode reward: 127.155, mean reward:  0.473 [-0.005,  0.565], mean action: 14.372 [0.000, 31.000],  loss: 69.091019, mae: 146.590561, mean_q: 163.190948
 229557/378151: episode: 1181, duration: 2.380s, episode steps: 192, steps per second:  81, episode reward: 73.081, mean reward:  0.381 [-0.005,  0.452], mean action: 16.562 [0.000, 31.000],  loss: 59.611847, mae: 146.542587, mean_q: 163.140717
 229657/378151: episode: 1182, duration: 1.232s, episode steps: 100, steps per second:  81, episode reward: 28.026, mean reward:  0.280 [-0.005,  0.375], mean action: 17.380 [0.000, 31.000],  loss: 65.353775, mae: 145.919312, mean_q: 163.112671
 229888/378151: episode: 1183, duration: 2.824s, episode steps: 231, steps per second:  82, episode reward: 81.889, mean reward:  0.354 [ 0.115,  0.447], mean action: 14.952 [0.000, 31.000],  loss: 67.348564, mae: 145.946213, mean_q: 162.810104
 229985/378151: episode: 1184, duration: 1.201s, episode steps:  97, steps per second:  81, episode reward: 29.507, mean reward:  0.304 [ 0.086,  0.380], mean action: 15.227 [0.000, 31.000],  loss: 94.619392, mae: 145.276428, mean_q: 162.271255
 230023/378151: episode: 1185, duration: 0.434s, episode steps:  38, steps per second:  88, episode reward: 10.351, mean reward:  0.272 [ 0.115,  0.340], mean action: 14.632 [0.000, 30.000],  loss: 90.228058, mae: 145.624634, mean_q: 162.711624
 230292/378151: episode: 1186, duration: 3.321s, episode steps: 269, steps per second:  81, episode reward: 86.682, mean reward:  0.322 [-0.005,  0.375], mean action: 16.271 [0.000, 30.000],  loss: 67.471390, mae: 145.876389, mean_q: 162.476166
 230408/378151: episode: 1187, duration: 1.420s, episode steps: 116, steps per second:  82, episode reward: 36.261, mean reward:  0.313 [-0.005,  0.459], mean action: 16.690 [0.000, 31.000],  loss: 53.664013, mae: 145.955963, mean_q: 162.440140
 230569/378151: episode: 1188, duration: 1.955s, episode steps: 161, steps per second:  82, episode reward: 48.281, mean reward:  0.300 [-0.005,  0.422], mean action: 16.205 [0.000, 31.000],  loss: 52.171658, mae: 146.440063, mean_q: 162.622040
 230624/378151: episode: 1189, duration: 0.725s, episode steps:  55, steps per second:  76, episode reward: 20.707, mean reward:  0.376 [ 0.136,  0.468], mean action: 14.327 [1.000, 31.000],  loss: 73.045944, mae: 145.632385, mean_q: 162.378769
 230894/378151: episode: 1190, duration: 3.268s, episode steps: 270, steps per second:  83, episode reward: 70.478, mean reward:  0.261 [-0.005,  0.335], mean action: 14.552 [0.000, 31.000],  loss: 44.032387, mae: 146.724472, mean_q: 163.031204
 231161/378151: episode: 1191, duration: 3.307s, episode steps: 267, steps per second:  81, episode reward: 75.838, mean reward:  0.284 [-0.005,  0.379], mean action: 16.876 [0.000, 31.000],  loss: 61.200851, mae: 145.780075, mean_q: 162.289963
 231428/378151: episode: 1192, duration: 3.203s, episode steps: 267, steps per second:  83, episode reward: 99.047, mean reward:  0.371 [-0.005,  0.477], mean action: 15.337 [0.000, 31.000],  loss: 62.082603, mae: 145.704819, mean_q: 162.048248
 231695/378151: episode: 1193, duration: 3.323s, episode steps: 267, steps per second:  80, episode reward: 96.074, mean reward:  0.360 [-0.005,  0.460], mean action: 12.562 [0.000, 31.000],  loss: 54.128548, mae: 145.903198, mean_q: 162.150299
 231964/378151: episode: 1194, duration: 3.253s, episode steps: 269, steps per second:  83, episode reward: 59.914, mean reward:  0.223 [-0.005,  0.384], mean action: 17.309 [0.000, 31.000],  loss: 67.256706, mae: 145.182938, mean_q: 161.699203
 232217/378151: episode: 1195, duration: 3.044s, episode steps: 253, steps per second:  83, episode reward: 92.164, mean reward:  0.364 [ 0.086,  0.532], mean action: 17.723 [0.000, 31.000],  loss: 66.807266, mae: 145.127411, mean_q: 161.778061
 232484/378151: episode: 1196, duration: 3.292s, episode steps: 267, steps per second:  81, episode reward: 103.048, mean reward:  0.386 [-0.005,  0.415], mean action: 11.566 [1.000, 30.000],  loss: 59.067024, mae: 145.273972, mean_q: 161.693939
 232754/378151: episode: 1197, duration: 3.262s, episode steps: 270, steps per second:  83, episode reward: 131.185, mean reward:  0.486 [ 0.115,  0.603], mean action: 15.726 [0.000, 31.000],  loss: 67.819138, mae: 144.914124, mean_q: 161.459930
 232834/378151: episode: 1198, duration: 1.001s, episode steps:  80, steps per second:  80, episode reward: 21.090, mean reward:  0.264 [-0.105,  0.367], mean action: 15.250 [0.000, 31.000],  loss: 56.513226, mae: 145.270615, mean_q: 161.361374
 233101/378151: episode: 1199, duration: 3.335s, episode steps: 267, steps per second:  80, episode reward: 64.195, mean reward:  0.240 [-0.005,  0.402], mean action: 16.300 [0.000, 31.000],  loss: 56.979733, mae: 145.116684, mean_q: 161.453461
 233252/378151: episode: 1200, duration: 1.814s, episode steps: 151, steps per second:  83, episode reward: 66.979, mean reward:  0.444 [ 0.086,  0.589], mean action: 16.530 [0.000, 31.000],  loss: 54.441776, mae: 145.319519, mean_q: 161.362366
 233519/378151: episode: 1201, duration: 3.244s, episode steps: 267, steps per second:  82, episode reward: 108.673, mean reward:  0.407 [ 0.086,  0.604], mean action: 16.292 [0.000, 31.000],  loss: 67.740509, mae: 144.754120, mean_q: 161.282623
 233636/378151: episode: 1202, duration: 1.519s, episode steps: 117, steps per second:  77, episode reward: 48.701, mean reward:  0.416 [ 0.086,  0.481], mean action: 16.735 [0.000, 31.000],  loss: 41.001617, mae: 145.129990, mean_q: 161.710999
 233702/378151: episode: 1203, duration: 0.758s, episode steps:  66, steps per second:  87, episode reward: 15.635, mean reward:  0.237 [-0.005,  0.428], mean action: 16.530 [2.000, 30.000],  loss: 47.858696, mae: 145.290985, mean_q: 161.791885
 233969/378151: episode: 1204, duration: 3.298s, episode steps: 267, steps per second:  81, episode reward: 88.685, mean reward:  0.332 [ 0.132,  0.366], mean action: 9.131 [0.000, 31.000],  loss: 41.053776, mae: 145.150665, mean_q: 161.498108
 234236/378151: episode: 1205, duration: 3.212s, episode steps: 267, steps per second:  83, episode reward: 97.030, mean reward:  0.363 [ 0.132,  0.431], mean action: 16.895 [0.000, 31.000],  loss: 57.612434, mae: 145.125381, mean_q: 161.539856
 234407/378151: episode: 1206, duration: 2.137s, episode steps: 171, steps per second:  80, episode reward: 66.130, mean reward:  0.387 [ 0.131,  0.552], mean action: 17.298 [0.000, 31.000],  loss: 62.622292, mae: 144.636902, mean_q: 161.365067
 234676/378151: episode: 1207, duration: 3.240s, episode steps: 269, steps per second:  83, episode reward: 93.120, mean reward:  0.346 [-0.005,  0.384], mean action: 10.301 [0.000, 31.000],  loss: 54.204231, mae: 145.065659, mean_q: 161.603424
 234943/378151: episode: 1208, duration: 3.285s, episode steps: 267, steps per second:  81, episode reward: 81.861, mean reward:  0.307 [ 0.115,  0.351], mean action: 16.910 [0.000, 31.000],  loss: 52.057716, mae: 144.796463, mean_q: 161.338608
 235213/378151: episode: 1209, duration: 3.278s, episode steps: 270, steps per second:  82, episode reward: 88.505, mean reward:  0.328 [ 0.108,  0.429], mean action: 16.126 [0.000, 31.000],  loss: 55.103840, mae: 144.882736, mean_q: 161.333038
 235473/378151: episode: 1210, duration: 3.193s, episode steps: 260, steps per second:  81, episode reward: 110.780, mean reward:  0.426 [-0.005,  0.540], mean action: 15.046 [0.000, 31.000],  loss: 57.004738, mae: 144.576706, mean_q: 161.016403
 235743/378151: episode: 1211, duration: 3.262s, episode steps: 270, steps per second:  83, episode reward: 100.135, mean reward:  0.371 [ 0.086,  0.453], mean action: 13.478 [0.000, 31.000],  loss: 45.299160, mae: 144.664734, mean_q: 161.127991
 236012/378151: episode: 1212, duration: 3.253s, episode steps: 269, steps per second:  83, episode reward: 69.426, mean reward:  0.258 [-0.005,  0.592], mean action: 18.056 [0.000, 31.000],  loss: 57.433994, mae: 144.625275, mean_q: 161.213028
 236281/378151: episode: 1213, duration: 3.342s, episode steps: 269, steps per second:  80, episode reward: 76.328, mean reward:  0.284 [-0.005,  0.468], mean action: 16.862 [0.000, 31.000],  loss: 51.270504, mae: 144.815781, mean_q: 161.201187
 236550/378151: episode: 1214, duration: 3.259s, episode steps: 269, steps per second:  83, episode reward: 83.580, mean reward:  0.311 [ 0.110,  0.447], mean action: 17.294 [0.000, 31.000],  loss: 50.798435, mae: 145.116089, mean_q: 161.376663
 236819/378151: episode: 1215, duration: 3.346s, episode steps: 269, steps per second:  80, episode reward: 121.909, mean reward:  0.453 [-0.005,  0.643], mean action: 15.394 [0.000, 31.000],  loss: 52.320126, mae: 144.809814, mean_q: 160.903809
 236921/378151: episode: 1216, duration: 1.255s, episode steps: 102, steps per second:  81, episode reward: 25.024, mean reward:  0.245 [-0.062,  0.429], mean action: 14.980 [0.000, 31.000],  loss: 34.919147, mae: 144.546036, mean_q: 160.705750
 236996/378151: episode: 1217, duration: 0.861s, episode steps:  75, steps per second:  87, episode reward: 19.332, mean reward:  0.258 [-0.105,  0.400], mean action: 16.653 [0.000, 31.000],  loss: 31.539183, mae: 144.875900, mean_q: 161.227158
 237174/378151: episode: 1218, duration: 2.206s, episode steps: 178, steps per second:  81, episode reward: 62.398, mean reward:  0.351 [ 0.079,  0.491], mean action: 15.590 [0.000, 31.000],  loss: 58.314564, mae: 144.499100, mean_q: 161.151840
 237280/378151: episode: 1219, duration: 1.308s, episode steps: 106, steps per second:  81, episode reward: 35.755, mean reward:  0.337 [ 0.086,  0.397], mean action: 15.613 [2.000, 30.000],  loss: 43.335732, mae: 145.046143, mean_q: 161.508179
 237351/378151: episode: 1220, duration: 0.910s, episode steps:  71, steps per second:  78, episode reward: 17.926, mean reward:  0.252 [-0.005,  0.415], mean action: 14.324 [0.000, 31.000],  loss: 49.252876, mae: 145.388901, mean_q: 161.646088
 237406/378151: episode: 1221, duration: 0.644s, episode steps:  55, steps per second:  85, episode reward: 15.255, mean reward:  0.277 [-0.005,  0.426], mean action: 16.491 [1.000, 30.000],  loss: 37.612858, mae: 144.971405, mean_q: 161.581985
 237676/378151: episode: 1222, duration: 3.359s, episode steps: 270, steps per second:  80, episode reward: 135.421, mean reward:  0.502 [-0.005,  0.579], mean action: 13.696 [0.000, 31.000],  loss: 53.103783, mae: 145.364990, mean_q: 161.753372
 237802/378151: episode: 1223, duration: 1.520s, episode steps: 126, steps per second:  83, episode reward: 44.129, mean reward:  0.350 [-0.005,  0.459], mean action: 17.802 [0.000, 31.000],  loss: 56.186501, mae: 145.041931, mean_q: 161.533463
 238069/378151: episode: 1224, duration: 3.223s, episode steps: 267, steps per second:  83, episode reward: 85.954, mean reward:  0.322 [-0.005,  0.371], mean action: 10.599 [0.000, 31.000],  loss: 42.335255, mae: 145.723618, mean_q: 161.948380
 238336/378151: episode: 1225, duration: 3.302s, episode steps: 267, steps per second:  81, episode reward: 114.458, mean reward:  0.429 [ 0.136,  0.627], mean action: 16.899 [0.000, 31.000],  loss: 49.460342, mae: 145.664734, mean_q: 162.212891
 238603/378151: episode: 1226, duration: 3.235s, episode steps: 267, steps per second:  83, episode reward: 130.229, mean reward:  0.488 [ 0.086,  0.557], mean action: 12.955 [0.000, 30.000],  loss: 53.507320, mae: 145.542511, mean_q: 161.747742
 238786/378151: episode: 1227, duration: 2.292s, episode steps: 183, steps per second:  80, episode reward: 77.623, mean reward:  0.424 [ 0.086,  0.556], mean action: 14.940 [0.000, 31.000],  loss: 60.294003, mae: 145.322784, mean_q: 161.697021
 239053/378151: episode: 1228, duration: 3.203s, episode steps: 267, steps per second:  83, episode reward: 84.035, mean reward:  0.315 [ 0.115,  0.414], mean action: 18.150 [0.000, 31.000],  loss: 52.200470, mae: 145.342407, mean_q: 161.487976
 239164/378151: episode: 1229, duration: 1.371s, episode steps: 111, steps per second:  81, episode reward: 29.144, mean reward:  0.263 [-0.005,  0.450], mean action: 15.577 [0.000, 31.000],  loss: 68.346100, mae: 144.250244, mean_q: 160.530655
 239431/378151: episode: 1230, duration: 3.292s, episode steps: 267, steps per second:  81, episode reward: 129.771, mean reward:  0.486 [ 0.136,  0.617], mean action: 16.000 [0.000, 31.000],  loss: 57.176716, mae: 144.397903, mean_q: 160.824081
