Training for 378151 steps ...
    267/378151: episode: 1, duration: 0.790s, episode steps: 267, steps per second: 338, episode reward: 41.651, mean reward:  0.156 [-0.005,  0.310], mean action: 14.315 [0.000, 31.000],  loss: --, mae: --, mean_q: --
 146260/378151: episode: 757, duration: 3.460s, episode steps: 270, steps per second:  78, episode reward: 111.206, mean reward:  0.412 [ 0.132,  0.544], mean action: 14.304 [0.000, 31.000],  loss: 74.803558, mae: 161.203064, mean_q: 177.980118
 146376/378151: episode: 758, duration: 1.465s, episode steps: 116, steps per second:  79, episode reward: 47.392, mean reward:  0.409 [ 0.130,  0.526], mean action: 17.034 [0.000, 31.000],  loss: 63.508289, mae: 161.388458, mean_q: 178.518982
 146594/378151: episode: 759, duration: 2.746s, episode steps: 218, steps per second:  79, episode reward: 130.231, mean reward:  0.597 [ 0.066,  0.751], mean action: 15.922 [0.000, 31.000],  loss: 62.250034, mae: 161.675156, mean_q: 178.570023
 146861/378151: episode: 760, duration: 3.326s, episode steps: 267, steps per second:  80, episode reward: 107.525, mean reward:  0.403 [ 0.115,  0.521], mean action: 13.978 [0.000, 31.000],  loss: 76.929413, mae: 161.434479, mean_q: 178.319153
 147130/378151: episode: 761, duration: 3.380s, episode steps: 269, steps per second:  80, episode reward: 106.465, mean reward:  0.396 [ 0.086,  0.511], mean action: 16.401 [0.000, 31.000],  loss: 68.028320, mae: 161.496628, mean_q: 178.083115
 147399/378151: episode: 762, duration: 3.444s, episode steps: 269, steps per second:  78, episode reward: 137.706, mean reward:  0.512 [ 0.115,  0.576], mean action: 10.673 [0.000, 31.000],  loss: 69.322075, mae: 161.232422, mean_q: 177.930954
 147666/378151: episode: 763, duration: 3.315s, episode steps: 267, steps per second:  81, episode reward: 89.454, mean reward:  0.335 [-0.005,  0.391], mean action: 15.948 [0.000, 31.000],  loss: 73.393227, mae: 161.113266, mean_q: 177.494064
 147935/378151: episode: 764, duration: 3.451s, episode steps: 269, steps per second:  78, episode reward: 88.042, mean reward:  0.327 [-0.005,  0.385], mean action: 15.762 [0.000, 31.000],  loss: 65.634392, mae: 160.831253, mean_q: 177.335358
 148202/378151: episode: 765, duration: 3.321s, episode steps: 267, steps per second:  80, episode reward: 67.334, mean reward:  0.252 [-0.005,  0.386], mean action: 14.925 [0.000, 31.000],  loss: 76.563652, mae: 160.635132, mean_q: 177.137787
 148471/378151: episode: 766, duration: 3.450s, episode steps: 269, steps per second:  78, episode reward: 107.528, mean reward:  0.400 [ 0.086,  0.482], mean action: 16.628 [0.000, 31.000],  loss: 81.690498, mae: 159.980804, mean_q: 176.488052
 148615/378151: episode: 767, duration: 1.807s, episode steps: 144, steps per second:  80, episode reward: 60.376, mean reward:  0.419 [ 0.132,  0.504], mean action: 17.389 [0.000, 31.000],  loss: 70.102089, mae: 160.190704, mean_q: 176.426727
 148765/378151: episode: 768, duration: 1.954s, episode steps: 150, steps per second:  77, episode reward: 51.298, mean reward:  0.342 [-0.005,  0.472], mean action: 16.727 [0.000, 31.000],  loss: 65.092827, mae: 160.033981, mean_q: 176.472031
 148833/378151: episode: 769, duration: 0.812s, episode steps:  68, steps per second:  84, episode reward: 15.500, mean reward:  0.228 [-0.005,  0.436], mean action: 15.868 [0.000, 31.000],  loss: 78.122749, mae: 159.882202, mean_q: 176.153473
 149100/378151: episode: 770, duration: 3.428s, episode steps: 267, steps per second:  78, episode reward: 82.183, mean reward:  0.308 [-0.005,  0.443], mean action: 14.528 [0.000, 31.000],  loss: 76.742073, mae: 159.381897, mean_q: 175.776779
 149265/378151: episode: 771, duration: 2.038s, episode steps: 165, steps per second:  81, episode reward: 40.842, mean reward:  0.248 [-0.005,  0.370], mean action: 15.267 [0.000, 31.000],  loss: 76.787819, mae: 158.702377, mean_q: 175.520660
 149534/378151: episode: 772, duration: 3.465s, episode steps: 269, steps per second:  78, episode reward: 69.916, mean reward:  0.260 [-0.005,  0.294], mean action: 13.026 [0.000, 31.000],  loss: 62.393543, mae: 158.739304, mean_q: 175.495346
 149668/378151: episode: 773, duration: 1.675s, episode steps: 134, steps per second:  80, episode reward: 38.967, mean reward:  0.291 [-0.005,  0.476], mean action: 15.470 [0.000, 31.000],  loss: 69.829834, mae: 158.748428, mean_q: 175.470825
 149933/378151: episode: 774, duration: 3.326s, episode steps: 265, steps per second:  80, episode reward: 107.935, mean reward:  0.407 [ 0.136,  0.523], mean action: 14.645 [0.000, 31.000],  loss: 64.362968, mae: 159.328934, mean_q: 175.742569
 150100/378151: episode: 775, duration: 2.163s, episode steps: 167, steps per second:  77, episode reward: 68.857, mean reward:  0.412 [ 0.136,  0.457], mean action: 15.844 [0.000, 31.000],  loss: 73.186996, mae: 159.547348, mean_q: 175.855896
 150367/378151: episode: 776, duration: 3.313s, episode steps: 267, steps per second:  81, episode reward: 96.374, mean reward:  0.361 [ 0.132,  0.384], mean action: 15.869 [0.000, 30.000],  loss: 81.804779, mae: 158.985260, mean_q: 175.482620
 150498/378151: episode: 777, duration: 1.742s, episode steps: 131, steps per second:  75, episode reward: 55.440, mean reward:  0.423 [ 0.132,  0.523], mean action: 14.115 [0.000, 31.000],  loss: 66.509674, mae: 158.877655, mean_q: 175.514969
 150767/378151: episode: 778, duration: 3.351s, episode steps: 269, steps per second:  80, episode reward: 99.642, mean reward:  0.370 [-0.005,  0.453], mean action: 16.680 [0.000, 31.000],  loss: 55.828094, mae: 159.098282, mean_q: 175.756332
 150962/378151: episode: 779, duration: 2.497s, episode steps: 195, steps per second:  78, episode reward: 84.559, mean reward:  0.434 [-0.005,  0.627], mean action: 15.559 [0.000, 31.000],  loss: 69.063553, mae: 158.888214, mean_q: 175.520035
 151214/378151: episode: 780, duration: 3.171s, episode steps: 252, steps per second:  79, episode reward: 110.129, mean reward:  0.437 [ 0.086,  0.593], mean action: 15.325 [0.000, 31.000],  loss: 73.070274, mae: 159.184677, mean_q: 175.744827
 151481/378151: episode: 781, duration: 3.443s, episode steps: 267, steps per second:  78, episode reward: 115.740, mean reward:  0.433 [ 0.016,  0.583], mean action: 15.030 [0.000, 31.000],  loss: 65.597893, mae: 158.951462, mean_q: 175.359634
 151748/378151: episode: 782, duration: 3.317s, episode steps: 267, steps per second:  80, episode reward: 90.768, mean reward:  0.340 [ 0.038,  0.482], mean action: 15.124 [0.000, 31.000],  loss: 61.112045, mae: 159.178909, mean_q: 175.344254
 152015/378151: episode: 783, duration: 3.310s, episode steps: 267, steps per second:  81, episode reward: 59.415, mean reward:  0.223 [-0.005,  0.378], mean action: 15.202 [0.000, 31.000],  loss: 56.434612, mae: 159.282562, mean_q: 175.666931
 152282/378151: episode: 784, duration: 3.434s, episode steps: 267, steps per second:  78, episode reward: 83.557, mean reward:  0.313 [-0.005,  0.418], mean action: 13.742 [0.000, 31.000],  loss: 53.931538, mae: 159.801239, mean_q: 176.091522
 152551/378151: episode: 785, duration: 3.346s, episode steps: 269, steps per second:  80, episode reward: 108.020, mean reward:  0.402 [ 0.052,  0.456], mean action: 10.320 [0.000, 31.000],  loss: 63.837933, mae: 159.502014, mean_q: 176.064148
 152660/378151: episode: 786, duration: 1.387s, episode steps: 109, steps per second:  79, episode reward: 34.601, mean reward:  0.317 [ 0.086,  0.357], mean action: 16.486 [1.000, 31.000],  loss: 75.146400, mae: 159.207352, mean_q: 176.003677
 152930/378151: episode: 787, duration: 3.447s, episode steps: 270, steps per second:  78, episode reward: 101.049, mean reward:  0.374 [-0.005,  0.484], mean action: 15.226 [0.000, 31.000],  loss: 104.805481, mae: 158.462524, mean_q: 174.849686
 153149/378151: episode: 788, duration: 2.767s, episode steps: 219, steps per second:  79, episode reward: 58.245, mean reward:  0.266 [-0.005,  0.524], mean action: 14.548 [0.000, 31.000],  loss: 69.082443, mae: 158.683319, mean_q: 174.889694
 153326/378151: episode: 789, duration: 2.179s, episode steps: 177, steps per second:  81, episode reward: 69.330, mean reward:  0.392 [ 0.136,  0.463], mean action: 15.446 [0.000, 31.000],  loss: 62.357147, mae: 158.505661, mean_q: 175.175095
 153593/378151: episode: 790, duration: 3.425s, episode steps: 267, steps per second:  78, episode reward: 66.361, mean reward:  0.249 [-0.005,  0.418], mean action: 15.940 [0.000, 31.000],  loss: 58.629520, mae: 159.148392, mean_q: 175.238327
 153862/378151: episode: 791, duration: 3.353s, episode steps: 269, steps per second:  80, episode reward: 56.301, mean reward:  0.209 [-0.005,  0.386], mean action: 13.810 [0.000, 31.000],  loss: 70.292412, mae: 159.123947, mean_q: 175.430435
 153925/378151: episode: 792, duration: 0.844s, episode steps:  63, steps per second:  75, episode reward: 17.796, mean reward:  0.282 [ 0.086,  0.354], mean action: 15.143 [0.000, 31.000],  loss: 39.405033, mae: 159.784531, mean_q: 175.593018
 154049/378151: episode: 793, duration: 1.562s, episode steps: 124, steps per second:  79, episode reward: 42.004, mean reward:  0.339 [ 0.136,  0.465], mean action: 16.798 [0.000, 30.000],  loss: 60.828259, mae: 159.200378, mean_q: 175.506149
 154316/378151: episode: 794, duration: 3.322s, episode steps: 267, steps per second:  80, episode reward: 149.121, mean reward:  0.559 [ 0.086,  0.661], mean action: 13.037 [0.000, 31.000],  loss: 73.992950, mae: 159.097458, mean_q: 175.575577
 154585/378151: episode: 795, duration: 3.448s, episode steps: 269, steps per second:  78, episode reward: 114.510, mean reward:  0.426 [ 0.016,  0.469], mean action: 13.342 [0.000, 31.000],  loss: 58.335133, mae: 158.747910, mean_q: 175.200745
 154852/378151: episode: 796, duration: 3.318s, episode steps: 267, steps per second:  80, episode reward: 99.753, mean reward:  0.374 [ 0.086,  0.647], mean action: 15.378 [0.000, 31.000],  loss: 67.915260, mae: 158.808670, mean_q: 175.289215
 155119/378151: episode: 797, duration: 3.456s, episode steps: 267, steps per second:  77, episode reward: 114.531, mean reward:  0.429 [ 0.115,  0.535], mean action: 16.236 [0.000, 31.000],  loss: 61.499107, mae: 158.516388, mean_q: 175.030045
 155210/378151: episode: 798, duration: 1.182s, episode steps:  91, steps per second:  77, episode reward: 23.042, mean reward:  0.253 [-0.005,  0.353], mean action: 14.077 [0.000, 30.000],  loss: 66.000427, mae: 159.066315, mean_q: 175.151596
 155480/378151: episode: 799, duration: 3.386s, episode steps: 270, steps per second:  80, episode reward: 82.049, mean reward:  0.304 [-0.005,  0.422], mean action: 14.930 [0.000, 31.000],  loss: 66.260170, mae: 158.829773, mean_q: 175.123581
 155544/378151: episode: 800, duration: 0.861s, episode steps:  64, steps per second:  74, episode reward: 22.428, mean reward:  0.350 [ 0.132,  0.485], mean action: 17.672 [0.000, 31.000],  loss: 51.724239, mae: 158.928116, mean_q: 175.009125
 155810/378151: episode: 801, duration: 3.328s, episode steps: 266, steps per second:  80, episode reward: 73.536, mean reward:  0.276 [-0.005,  0.533], mean action: 15.902 [0.000, 31.000],  loss: 61.710907, mae: 158.499710, mean_q: 174.610474
 155981/378151: episode: 802, duration: 2.214s, episode steps: 171, steps per second:  77, episode reward: 50.094, mean reward:  0.293 [-0.005,  0.487], mean action: 15.023 [0.000, 31.000],  loss: 56.659100, mae: 158.446411, mean_q: 174.361267
 156250/378151: episode: 803, duration: 3.371s, episode steps: 269, steps per second:  80, episode reward: 89.970, mean reward:  0.334 [ 0.136,  0.452], mean action: 17.312 [0.000, 31.000],  loss: 59.610519, mae: 158.269699, mean_q: 174.364578
 156517/378151: episode: 804, duration: 3.422s, episode steps: 267, steps per second:  78, episode reward: 94.088, mean reward:  0.352 [ 0.086,  0.442], mean action: 15.150 [0.000, 31.000],  loss: 68.052452, mae: 157.830780, mean_q: 174.061127
 156784/378151: episode: 805, duration: 3.338s, episode steps: 267, steps per second:  80, episode reward: 58.631, mean reward:  0.220 [-0.005,  0.426], mean action: 16.360 [0.000, 31.000],  loss: 69.907753, mae: 157.508453, mean_q: 174.033798
 157054/378151: episode: 806, duration: 3.483s, episode steps: 270, steps per second:  78, episode reward: 63.202, mean reward:  0.234 [-0.005,  0.423], mean action: 15.189 [0.000, 31.000],  loss: 42.872925, mae: 157.903198, mean_q: 174.056076
 157321/378151: episode: 807, duration: 3.334s, episode steps: 267, steps per second:  80, episode reward: 82.498, mean reward:  0.309 [-0.005,  0.449], mean action: 14.318 [0.000, 31.000],  loss: 55.362614, mae: 158.188995, mean_q: 174.492599
 157483/378151: episode: 808, duration: 2.113s, episode steps: 162, steps per second:  77, episode reward: 68.931, mean reward:  0.426 [ 0.115,  0.470], mean action: 15.605 [0.000, 30.000],  loss: 70.471512, mae: 158.304062, mean_q: 174.371277
 157752/378151: episode: 809, duration: 3.350s, episode steps: 269, steps per second:  80, episode reward: 118.015, mean reward:  0.439 [-0.005,  0.618], mean action: 16.959 [0.000, 31.000],  loss: 58.387299, mae: 158.008270, mean_q: 174.164856
 158021/378151: episode: 810, duration: 3.456s, episode steps: 269, steps per second:  78, episode reward: 109.878, mean reward:  0.408 [ 0.115,  0.477], mean action: 14.290 [0.000, 31.000],  loss: 83.144676, mae: 156.883560, mean_q: 173.331467
 158291/378151: episode: 811, duration: 3.376s, episode steps: 270, steps per second:  80, episode reward: 107.528, mean reward:  0.398 [-0.005,  0.516], mean action: 15.211 [0.000, 31.000],  loss: 83.946983, mae: 156.436661, mean_q: 172.603867
 158559/378151: episode: 812, duration: 3.425s, episode steps: 268, steps per second:  78, episode reward: 98.778, mean reward:  0.369 [-0.005,  0.553], mean action: 16.007 [0.000, 31.000],  loss: 78.926651, mae: 155.855194, mean_q: 172.022995
 158719/378151: episode: 813, duration: 1.973s, episode steps: 160, steps per second:  81, episode reward: 46.006, mean reward:  0.288 [ 0.016,  0.407], mean action: 16.569 [0.000, 31.000],  loss: 62.346992, mae: 155.677460, mean_q: 171.617035
 158986/378151: episode: 814, duration: 3.426s, episode steps: 267, steps per second:  78, episode reward: 84.468, mean reward:  0.316 [-0.005,  0.436], mean action: 15.307 [0.000, 31.000],  loss: 60.511208, mae: 155.747543, mean_q: 171.957626
 159128/378151: episode: 815, duration: 1.760s, episode steps: 142, steps per second:  81, episode reward: 49.602, mean reward:  0.349 [-0.005,  0.515], mean action: 14.627 [0.000, 31.000],  loss: 55.513493, mae: 155.593307, mean_q: 171.732697
 159247/378151: episode: 816, duration: 1.512s, episode steps: 119, steps per second:  79, episode reward: 57.742, mean reward:  0.485 [ 0.086,  0.614], mean action: 17.109 [0.000, 31.000],  loss: 65.502632, mae: 155.498505, mean_q: 171.472015
 159514/378151: episode: 817, duration: 3.337s, episode steps: 267, steps per second:  80, episode reward: 85.564, mean reward:  0.320 [-0.005,  0.456], mean action: 11.247 [0.000, 31.000],  loss: 66.676971, mae: 155.518616, mean_q: 171.733109
 159655/378151: episode: 818, duration: 1.847s, episode steps: 141, steps per second:  76, episode reward: 54.967, mean reward:  0.390 [-0.005,  0.516], mean action: 15.085 [0.000, 31.000],  loss: 51.406250, mae: 155.772659, mean_q: 171.733170
 159791/378151: episode: 819, duration: 1.704s, episode steps: 136, steps per second:  80, episode reward: 51.830, mean reward:  0.381 [ 0.086,  0.510], mean action: 15.140 [0.000, 31.000],  loss: 61.009480, mae: 155.299454, mean_q: 171.289551
 159906/378151: episode: 820, duration: 1.457s, episode steps: 115, steps per second:  79, episode reward: 32.226, mean reward:  0.280 [-0.005,  0.496], mean action: 16.591 [1.000, 31.000],  loss: 72.182945, mae: 154.954727, mean_q: 171.162064
 160176/378151: episode: 821, duration: 3.393s, episode steps: 270, steps per second:  80, episode reward: 107.937, mean reward:  0.400 [-0.005,  0.609], mean action: 15.148 [0.000, 31.000],  loss: 59.584122, mae: 155.258652, mean_q: 171.097824
 160331/378151: episode: 822, duration: 2.021s, episode steps: 155, steps per second:  77, episode reward: 60.887, mean reward:  0.393 [-0.005,  0.512], mean action: 14.194 [0.000, 31.000],  loss: 52.492023, mae: 155.344910, mean_q: 171.378433
 160580/378151: episode: 823, duration: 3.083s, episode steps: 249, steps per second:  81, episode reward: 67.068, mean reward:  0.269 [-0.005,  0.401], mean action: 15.980 [0.000, 31.000],  loss: 51.770546, mae: 155.324661, mean_q: 171.354858
 160849/378151: episode: 824, duration: 3.414s, episode steps: 269, steps per second:  79, episode reward: 65.251, mean reward:  0.243 [-0.005,  0.294], mean action: 15.888 [0.000, 31.000],  loss: 65.423851, mae: 155.462646, mean_q: 171.608963
 161118/378151: episode: 825, duration: 3.329s, episode steps: 269, steps per second:  81, episode reward: 74.089, mean reward:  0.275 [-0.005,  0.467], mean action: 14.119 [0.000, 31.000],  loss: 71.573792, mae: 154.721329, mean_q: 170.969498
 161305/378151: episode: 826, duration: 2.388s, episode steps: 187, steps per second:  78, episode reward: 61.459, mean reward:  0.329 [ 0.086,  0.469], mean action: 14.455 [0.000, 31.000],  loss: 75.249718, mae: 154.665298, mean_q: 170.752472
 161552/378151: episode: 827, duration: 3.092s, episode steps: 247, steps per second:  80, episode reward: 108.017, mean reward:  0.437 [-0.005,  0.644], mean action: 16.279 [0.000, 31.000],  loss: 63.635464, mae: 154.470169, mean_q: 170.642929
 161763/378151: episode: 828, duration: 2.704s, episode steps: 211, steps per second:  78, episode reward: 86.199, mean reward:  0.409 [ 0.086,  0.506], mean action: 16.607 [0.000, 31.000],  loss: 65.932861, mae: 154.190704, mean_q: 170.437485
 162032/378151: episode: 829, duration: 3.345s, episode steps: 269, steps per second:  80, episode reward: 78.594, mean reward:  0.292 [-0.005,  0.394], mean action: 14.234 [0.000, 31.000],  loss: 65.571617, mae: 153.829056, mean_q: 170.123642
 162301/378151: episode: 830, duration: 3.446s, episode steps: 269, steps per second:  78, episode reward: 99.553, mean reward:  0.370 [-0.005,  0.569], mean action: 17.595 [0.000, 31.000],  loss: 64.109177, mae: 153.481995, mean_q: 169.787704
 162369/378151: episode: 831, duration: 0.904s, episode steps:  68, steps per second:  75, episode reward: 25.608, mean reward:  0.377 [ 0.086,  0.468], mean action: 15.147 [0.000, 31.000],  loss: 27.065775, mae: 154.573853, mean_q: 170.743530
 162450/378151: episode: 832, duration: 0.969s, episode steps:  81, steps per second:  84, episode reward: 34.715, mean reward:  0.429 [ 0.086,  0.550], mean action: 12.753 [0.000, 31.000],  loss: 71.001396, mae: 154.411377, mean_q: 170.583038
 162560/378151: episode: 833, duration: 1.394s, episode steps: 110, steps per second:  79, episode reward: 38.476, mean reward:  0.350 [ 0.115,  0.449], mean action: 16.736 [0.000, 31.000],  loss: 59.905880, mae: 154.640854, mean_q: 170.626602
 162830/378151: episode: 834, duration: 3.462s, episode steps: 270, steps per second:  78, episode reward: 125.846, mean reward:  0.466 [ 0.132,  0.530], mean action: 17.874 [0.000, 31.000],  loss: 58.496540, mae: 154.821411, mean_q: 170.897934
 163099/378151: episode: 835, duration: 3.353s, episode steps: 269, steps per second:  80, episode reward: 98.444, mean reward:  0.366 [-0.005,  0.483], mean action: 16.283 [0.000, 31.000],  loss: 68.046829, mae: 154.753525, mean_q: 170.903702
 163369/378151: episode: 836, duration: 3.461s, episode steps: 270, steps per second:  78, episode reward: 140.297, mean reward:  0.520 [ 0.016,  0.679], mean action: 14.263 [0.000, 31.000],  loss: 69.253548, mae: 154.636017, mean_q: 170.681213
 163489/378151: episode: 837, duration: 1.513s, episode steps: 120, steps per second:  79, episode reward: 45.328, mean reward:  0.378 [ 0.136,  0.445], mean action: 17.900 [0.000, 31.000],  loss: 56.155720, mae: 154.684494, mean_q: 170.798111
 163756/378151: episode: 838, duration: 3.332s, episode steps: 267, steps per second:  80, episode reward: 112.336, mean reward:  0.421 [-0.005,  0.556], mean action: 15.326 [0.000, 31.000],  loss: 61.579853, mae: 154.356827, mean_q: 170.372803
 163805/378151: episode: 839, duration: 0.680s, episode steps:  49, steps per second:  72, episode reward: 18.329, mean reward:  0.374 [ 0.136,  0.440], mean action: 18.490 [2.000, 31.000],  loss: 53.653469, mae: 154.436584, mean_q: 170.267014
 163990/378151: episode: 840, duration: 2.259s, episode steps: 185, steps per second:  82, episode reward: 62.896, mean reward:  0.340 [-0.005,  0.564], mean action: 14.422 [0.000, 31.000],  loss: 79.246346, mae: 153.696793, mean_q: 169.625153
 164219/378151: episode: 841, duration: 2.992s, episode steps: 229, steps per second:  77, episode reward: 79.735, mean reward:  0.348 [-0.005,  0.511], mean action: 16.201 [0.000, 31.000],  loss: 74.997177, mae: 153.276489, mean_q: 169.188370
 164488/378151: episode: 842, duration: 3.348s, episode steps: 269, steps per second:  80, episode reward: 82.914, mean reward:  0.308 [-0.005,  0.468], mean action: 16.033 [0.000, 31.000],  loss: 49.307259, mae: 154.017548, mean_q: 169.779587
 164599/378151: episode: 843, duration: 1.397s, episode steps: 111, steps per second:  79, episode reward: 36.121, mean reward:  0.325 [ 0.086,  0.434], mean action: 15.955 [0.000, 31.000],  loss: 63.337173, mae: 153.497803, mean_q: 169.542877
 164866/378151: episode: 844, duration: 3.428s, episode steps: 267, steps per second:  78, episode reward: 108.278, mean reward:  0.406 [-0.005,  0.429], mean action: 5.914 [0.000, 31.000],  loss: 64.098488, mae: 153.636963, mean_q: 169.670898
 164922/378151: episode: 845, duration: 0.670s, episode steps:  56, steps per second:  84, episode reward: 18.711, mean reward:  0.334 [ 0.115,  0.391], mean action: 15.518 [0.000, 31.000],  loss: 93.104088, mae: 152.752197, mean_q: 168.653107
 165071/378151: episode: 846, duration: 1.851s, episode steps: 149, steps per second:  81, episode reward: 57.225, mean reward:  0.384 [-0.005,  0.602], mean action: 15.141 [0.000, 31.000],  loss: 55.256634, mae: 153.340973, mean_q: 169.346039
 165267/378151: episode: 847, duration: 2.476s, episode steps: 196, steps per second:  79, episode reward: 71.522, mean reward:  0.365 [-0.005,  0.539], mean action: 16.061 [0.000, 31.000],  loss: 64.172150, mae: 153.658356, mean_q: 169.486633
 165535/378151: episode: 848, duration: 3.436s, episode steps: 268, steps per second:  78, episode reward: 137.627, mean reward:  0.514 [ 0.086,  0.667], mean action: 14.862 [0.000, 31.000],  loss: 67.872520, mae: 153.433151, mean_q: 169.471069
 165582/378151: episode: 849, duration: 0.563s, episode steps:  47, steps per second:  84, episode reward: 16.506, mean reward:  0.351 [ 0.086,  0.407], mean action: 16.170 [0.000, 31.000],  loss: 62.007694, mae: 153.918945, mean_q: 169.514862
 165790/378151: episode: 850, duration: 2.630s, episode steps: 208, steps per second:  79, episode reward: 87.000, mean reward:  0.418 [ 0.132,  0.485], mean action: 15.986 [0.000, 31.000],  loss: 56.038471, mae: 153.715805, mean_q: 169.437347
 166057/378151: episode: 851, duration: 3.405s, episode steps: 267, steps per second:  78, episode reward: 71.149, mean reward:  0.266 [-0.005,  0.357], mean action: 12.543 [0.000, 31.000],  loss: 63.375263, mae: 153.113708, mean_q: 169.054749
 166320/378151: episode: 852, duration: 3.294s, episode steps: 263, steps per second:  80, episode reward: 93.061, mean reward:  0.354 [-0.005,  0.605], mean action: 17.217 [0.000, 31.000],  loss: 46.024490, mae: 153.491287, mean_q: 169.292770
 166373/378151: episode: 853, duration: 0.633s, episode steps:  53, steps per second:  84, episode reward: 15.250, mean reward:  0.288 [ 0.115,  0.321], mean action: 14.849 [0.000, 30.000],  loss: 41.774445, mae: 153.791473, mean_q: 169.601761
 166515/378151: episode: 854, duration: 1.874s, episode steps: 142, steps per second:  76, episode reward: 55.431, mean reward:  0.390 [ 0.086,  0.497], mean action: 14.246 [0.000, 31.000],  loss: 64.926964, mae: 153.767700, mean_q: 169.524994
 166782/378151: episode: 855, duration: 3.330s, episode steps: 267, steps per second:  80, episode reward: 114.532, mean reward:  0.429 [ 0.136,  0.523], mean action: 15.727 [0.000, 31.000],  loss: 57.257946, mae: 153.004974, mean_q: 168.868759
 166878/378151: episode: 856, duration: 1.229s, episode steps:  96, steps per second:  78, episode reward: 27.467, mean reward:  0.286 [ 0.115,  0.342], mean action: 15.219 [0.000, 31.000],  loss: 68.034279, mae: 152.452499, mean_q: 168.493973
 167147/378151: episode: 857, duration: 3.345s, episode steps: 269, steps per second:  80, episode reward: 86.158, mean reward:  0.320 [-0.005,  0.456], mean action: 14.706 [0.000, 31.000],  loss: 57.019642, mae: 152.590302, mean_q: 168.421692
 167414/378151: episode: 858, duration: 3.419s, episode steps: 267, steps per second:  78, episode reward: 90.975, mean reward:  0.341 [ 0.115,  0.394], mean action: 13.895 [0.000, 31.000],  loss: 66.630783, mae: 151.972610, mean_q: 167.910141
 167590/378151: episode: 859, duration: 2.264s, episode steps: 176, steps per second:  78, episode reward: 72.901, mean reward:  0.414 [-0.005,  0.540], mean action: 16.278 [0.000, 31.000],  loss: 47.373268, mae: 152.054169, mean_q: 168.066345
 167817/378151: episode: 860, duration: 2.881s, episode steps: 227, steps per second:  79, episode reward: 99.283, mean reward:  0.437 [ 0.115,  0.567], mean action: 15.683 [0.000, 31.000],  loss: 54.161777, mae: 152.404327, mean_q: 168.269379
 167975/378151: episode: 861, duration: 1.958s, episode steps: 158, steps per second:  81, episode reward: 46.727, mean reward:  0.296 [-0.005,  0.439], mean action: 15.038 [0.000, 31.000],  loss: 68.424431, mae: 152.457123, mean_q: 168.245773
 168082/378151: episode: 862, duration: 1.378s, episode steps: 107, steps per second:  78, episode reward: 40.170, mean reward:  0.375 [ 0.086,  0.443], mean action: 15.505 [0.000, 31.000],  loss: 59.341991, mae: 152.288513, mean_q: 167.941376
 168161/378151: episode: 863, duration: 1.031s, episode steps:  79, steps per second:  77, episode reward: 27.988, mean reward:  0.354 [-0.005,  0.488], mean action: 16.772 [0.000, 31.000],  loss: 76.503189, mae: 151.804886, mean_q: 168.028702
 168430/378151: episode: 864, duration: 3.339s, episode steps: 269, steps per second:  81, episode reward: 119.849, mean reward:  0.446 [-0.005,  0.671], mean action: 14.428 [0.000, 31.000],  loss: 63.305443, mae: 151.901764, mean_q: 167.989548
 168699/378151: episode: 865, duration: 3.451s, episode steps: 269, steps per second:  78, episode reward: 99.845, mean reward:  0.371 [-0.005,  0.471], mean action: 14.985 [0.000, 31.000],  loss: 52.640781, mae: 151.872223, mean_q: 168.076874
 168966/378151: episode: 866, duration: 3.338s, episode steps: 267, steps per second:  80, episode reward: 85.710, mean reward:  0.321 [-0.005,  0.405], mean action: 16.888 [0.000, 31.000],  loss: 69.895439, mae: 151.764023, mean_q: 167.542267
 169041/378151: episode: 867, duration: 0.967s, episode steps:  75, steps per second:  78, episode reward: 26.036, mean reward:  0.347 [ 0.136,  0.500], mean action: 16.427 [1.000, 31.000],  loss: 55.607487, mae: 151.673172, mean_q: 167.432083
 169084/378151: episode: 868, duration: 0.518s, episode steps:  43, steps per second:  83, episode reward: 17.157, mean reward:  0.399 [ 0.136,  0.456], mean action: 12.767 [0.000, 31.000],  loss: 26.807398, mae: 151.679062, mean_q: 168.292191
 169188/378151: episode: 869, duration: 1.319s, episode steps: 104, steps per second:  79, episode reward: 36.297, mean reward:  0.349 [ 0.115,  0.440], mean action: 17.538 [0.000, 31.000],  loss: 63.534096, mae: 152.024368, mean_q: 167.881195
 169455/378151: episode: 870, duration: 3.411s, episode steps: 267, steps per second:  78, episode reward: 96.229, mean reward:  0.360 [-0.005,  0.505], mean action: 16.610 [0.000, 31.000],  loss: 64.184799, mae: 151.887344, mean_q: 167.782104
 169703/378151: episode: 871, duration: 3.098s, episode steps: 248, steps per second:  80, episode reward: 66.642, mean reward:  0.269 [-0.005,  0.475], mean action: 16.032 [0.000, 31.000],  loss: 66.213303, mae: 151.863556, mean_q: 167.876923
 169970/378151: episode: 872, duration: 3.312s, episode steps: 267, steps per second:  81, episode reward: 71.581, mean reward:  0.268 [-0.005,  0.381], mean action: 14.895 [0.000, 31.000],  loss: 59.442638, mae: 152.131149, mean_q: 167.900253
 170237/378151: episode: 873, duration: 3.432s, episode steps: 267, steps per second:  78, episode reward: 115.201, mean reward:  0.431 [-0.005,  0.550], mean action: 12.667 [0.000, 31.000],  loss: 53.284637, mae: 152.446198, mean_q: 168.066589
