Training for 378151 steps ...
    267/378151: episode: 1, duration: 0.997s, episode steps: 267, steps per second: 268, episode reward: 59.582, mean reward:  0.223 [-0.005,  0.357], mean action: 15.472 [0.000, 31.000],  loss: --, mae: --, mean_q: --
 159149/378151: episode: 897, duration: 1.746s, episode steps: 130, steps per second:  74, episode reward: 51.988, mean reward:  0.400 [ 0.086,  0.553], mean action: 15.700 [0.000, 31.000],  loss: 75.979454, mae: 156.042969, mean_q: 173.502304
 159219/378151: episode: 898, duration: 1.001s, episode steps:  70, steps per second:  70, episode reward: 23.441, mean reward:  0.335 [ 0.115,  0.384], mean action: 17.657 [0.000, 31.000],  loss: 40.936386, mae: 156.769882, mean_q: 173.940842
 159488/378151: episode: 899, duration: 3.584s, episode steps: 269, steps per second:  75, episode reward: 99.346, mean reward:  0.369 [-0.005,  0.459], mean action: 15.520 [0.000, 31.000],  loss: 64.364983, mae: 156.634949, mean_q: 173.740540
 159755/378151: episode: 900, duration: 3.555s, episode steps: 267, steps per second:  75, episode reward: 92.289, mean reward:  0.346 [-0.005,  0.429], mean action: 14.030 [0.000, 31.000],  loss: 75.887085, mae: 156.317780, mean_q: 173.639282
 159998/378151: episode: 901, duration: 3.356s, episode steps: 243, steps per second:  72, episode reward: 108.707, mean reward:  0.447 [-0.005,  0.628], mean action: 15.556 [0.000, 31.000],  loss: 75.220612, mae: 156.157486, mean_q: 173.341232
 160267/378151: episode: 902, duration: 3.604s, episode steps: 269, steps per second:  75, episode reward: 80.978, mean reward:  0.301 [ 0.132,  0.379], mean action: 13.323 [0.000, 31.000],  loss: 64.848434, mae: 155.724731, mean_q: 172.973511
 160537/378151: episode: 903, duration: 3.709s, episode steps: 270, steps per second:  73, episode reward: 71.016, mean reward:  0.263 [-0.005,  0.358], mean action: 14.196 [0.000, 31.000],  loss: 71.903427, mae: 155.735931, mean_q: 172.940567
 160804/378151: episode: 904, duration: 3.557s, episode steps: 267, steps per second:  75, episode reward: 73.773, mean reward:  0.276 [-0.005,  0.461], mean action: 15.416 [0.000, 31.000],  loss: 77.756477, mae: 155.641525, mean_q: 172.895691
 161067/378151: episode: 905, duration: 3.639s, episode steps: 263, steps per second:  72, episode reward: 64.439, mean reward:  0.245 [-0.005,  0.475], mean action: 17.202 [0.000, 31.000],  loss: 79.535248, mae: 155.325684, mean_q: 172.857834
 161334/378151: episode: 906, duration: 3.547s, episode steps: 267, steps per second:  75, episode reward: 104.851, mean reward:  0.393 [ 0.086,  0.479], mean action: 15.382 [0.000, 31.000],  loss: 71.202728, mae: 155.418182, mean_q: 172.486542
 161601/378151: episode: 907, duration: 3.561s, episode steps: 267, steps per second:  75, episode reward: 51.403, mean reward:  0.193 [-0.005,  0.380], mean action: 15.599 [0.000, 31.000],  loss: 64.284966, mae: 156.042038, mean_q: 173.115768
 161868/378151: episode: 908, duration: 3.666s, episode steps: 267, steps per second:  73, episode reward: 81.109, mean reward:  0.304 [-0.005,  0.415], mean action: 14.539 [0.000, 31.000],  loss: 70.024063, mae: 155.567627, mean_q: 172.695801
 162038/378151: episode: 909, duration: 2.245s, episode steps: 170, steps per second:  76, episode reward: 55.231, mean reward:  0.325 [ 0.086,  0.481], mean action: 14.441 [0.000, 31.000],  loss: 63.320358, mae: 155.994415, mean_q: 173.068756
 162092/378151: episode: 910, duration: 0.800s, episode steps:  54, steps per second:  68, episode reward: 12.231, mean reward:  0.227 [-0.005,  0.318], mean action: 13.963 [0.000, 30.000],  loss: 87.286308, mae: 155.376053, mean_q: 172.603378
 162296/378151: episode: 911, duration: 2.775s, episode steps: 204, steps per second:  74, episode reward: 96.699, mean reward:  0.474 [-0.005,  0.668], mean action: 15.186 [0.000, 31.000],  loss: 75.983223, mae: 155.485428, mean_q: 172.605743
 162565/378151: episode: 912, duration: 3.597s, episode steps: 269, steps per second:  75, episode reward: 84.658, mean reward:  0.315 [-0.005,  0.557], mean action: 15.349 [0.000, 31.000],  loss: 78.196274, mae: 154.707367, mean_q: 171.778671
 162728/378151: episode: 913, duration: 2.269s, episode steps: 163, steps per second:  72, episode reward: 56.205, mean reward:  0.345 [-0.005,  0.443], mean action: 14.877 [0.000, 31.000],  loss: 79.766754, mae: 154.529190, mean_q: 171.469330
 162995/378151: episode: 914, duration: 3.553s, episode steps: 267, steps per second:  75, episode reward: 84.269, mean reward:  0.316 [-0.005,  0.483], mean action: 21.060 [0.000, 31.000],  loss: 73.077347, mae: 154.634537, mean_q: 171.452209
 163038/378151: episode: 915, duration: 0.552s, episode steps:  43, steps per second:  78, episode reward:  4.186, mean reward:  0.097 [-0.005,  0.192], mean action: 16.721 [3.000, 31.000],  loss: 73.893044, mae: 154.159470, mean_q: 171.365158
 163308/378151: episode: 916, duration: 3.727s, episode steps: 270, steps per second:  72, episode reward: 68.390, mean reward:  0.253 [-0.005,  0.430], mean action: 14.037 [0.000, 31.000],  loss: 64.684059, mae: 153.828415, mean_q: 170.963104
 163578/378151: episode: 917, duration: 3.578s, episode steps: 270, steps per second:  75, episode reward: 81.583, mean reward:  0.302 [-0.005,  0.498], mean action: 17.578 [0.000, 31.000],  loss: 51.449501, mae: 154.884628, mean_q: 171.949081
 163845/378151: episode: 918, duration: 3.655s, episode steps: 267, steps per second:  73, episode reward: 68.282, mean reward:  0.256 [-0.005,  0.443], mean action: 16.607 [0.000, 31.000],  loss: 59.682983, mae: 154.883820, mean_q: 171.721100
 164112/378151: episode: 919, duration: 3.550s, episode steps: 267, steps per second:  75, episode reward: 96.064, mean reward:  0.360 [ 0.086,  0.431], mean action: 18.352 [0.000, 31.000],  loss: 66.994812, mae: 154.811676, mean_q: 171.867722
 164377/378151: episode: 920, duration: 3.619s, episode steps: 265, steps per second:  73, episode reward: 105.899, mean reward:  0.400 [-0.005,  0.583], mean action: 14.815 [0.000, 31.000],  loss: 65.150444, mae: 154.806580, mean_q: 171.912888
 164646/378151: episode: 921, duration: 3.586s, episode steps: 269, steps per second:  75, episode reward: 90.388, mean reward:  0.336 [-0.005,  0.527], mean action: 14.959 [0.000, 31.000],  loss: 70.303871, mae: 154.389114, mean_q: 171.285248
 164801/378151: episode: 922, duration: 2.158s, episode steps: 155, steps per second:  72, episode reward: 59.844, mean reward:  0.386 [-0.005,  0.536], mean action: 12.445 [0.000, 31.000],  loss: 81.064819, mae: 154.117584, mean_q: 171.011795
 165003/378151: episode: 923, duration: 2.652s, episode steps: 202, steps per second:  76, episode reward: 81.823, mean reward:  0.405 [-0.005,  0.574], mean action: 15.104 [0.000, 31.000],  loss: 81.019234, mae: 153.652695, mean_q: 170.301559
 165103/378151: episode: 924, duration: 1.368s, episode steps: 100, steps per second:  73, episode reward: 34.794, mean reward:  0.348 [-0.005,  0.596], mean action: 17.220 [0.000, 30.000],  loss: 63.711914, mae: 153.382339, mean_q: 170.326401
 165345/378151: episode: 925, duration: 3.258s, episode steps: 242, steps per second:  74, episode reward: 94.377, mean reward:  0.390 [-0.005,  0.503], mean action: 14.202 [0.000, 31.000],  loss: 69.742050, mae: 152.998642, mean_q: 169.999802
 165612/378151: episode: 926, duration: 3.661s, episode steps: 267, steps per second:  73, episode reward: 48.448, mean reward:  0.181 [-0.005,  0.345], mean action: 14.918 [0.000, 31.000],  loss: 84.111259, mae: 153.348343, mean_q: 170.477493
 165879/378151: episode: 927, duration: 3.555s, episode steps: 267, steps per second:  75, episode reward: 71.847, mean reward:  0.269 [-0.005,  0.419], mean action: 15.768 [0.000, 31.000],  loss: 64.211685, mae: 153.138336, mean_q: 170.018723
 166146/378151: episode: 928, duration: 3.675s, episode steps: 267, steps per second:  73, episode reward: 78.034, mean reward:  0.292 [ 0.045,  0.389], mean action: 15.734 [0.000, 31.000],  loss: 68.988503, mae: 153.634949, mean_q: 170.360168
 166347/378151: episode: 929, duration: 2.633s, episode steps: 201, steps per second:  76, episode reward: 81.953, mean reward:  0.408 [ 0.086,  0.555], mean action: 16.080 [0.000, 31.000],  loss: 70.130775, mae: 153.761246, mean_q: 170.507263
 166617/378151: episode: 930, duration: 3.728s, episode steps: 270, steps per second:  72, episode reward: 83.256, mean reward:  0.308 [-0.005,  0.487], mean action: 15.074 [0.000, 31.000],  loss: 75.994171, mae: 153.363586, mean_q: 170.211487
 166887/378151: episode: 931, duration: 3.599s, episode steps: 270, steps per second:  75, episode reward: 66.536, mean reward:  0.246 [-0.005,  0.403], mean action: 15.726 [0.000, 31.000],  loss: 71.792076, mae: 153.392303, mean_q: 170.209549
 167084/378151: episode: 932, duration: 2.699s, episode steps: 197, steps per second:  73, episode reward: 92.285, mean reward:  0.468 [ 0.095,  0.589], mean action: 16.259 [0.000, 31.000],  loss: 70.174751, mae: 153.232651, mean_q: 170.148651
 167144/378151: episode: 933, duration: 0.871s, episode steps:  60, steps per second:  69, episode reward: 16.823, mean reward:  0.280 [-0.005,  0.401], mean action: 15.683 [0.000, 31.000],  loss: 84.111435, mae: 152.743820, mean_q: 169.852524
 167341/378151: episode: 934, duration: 2.708s, episode steps: 197, steps per second:  73, episode reward: 76.078, mean reward:  0.386 [ 0.132,  0.481], mean action: 16.183 [0.000, 31.000],  loss: 58.891617, mae: 153.066925, mean_q: 170.292053
 167567/378151: episode: 935, duration: 3.062s, episode steps: 226, steps per second:  74, episode reward: 80.831, mean reward:  0.358 [ 0.041,  0.509], mean action: 14.721 [0.000, 31.000],  loss: 58.773880, mae: 153.550674, mean_q: 170.365738
 167834/378151: episode: 936, duration: 3.568s, episode steps: 267, steps per second:  75, episode reward: 77.583, mean reward:  0.291 [-0.005,  0.357], mean action: 12.667 [0.000, 31.000],  loss: 71.395554, mae: 153.121567, mean_q: 170.114334
 167958/378151: episode: 937, duration: 1.672s, episode steps: 124, steps per second:  74, episode reward: 54.962, mean reward:  0.443 [ 0.016,  0.565], mean action: 16.702 [0.000, 31.000],  loss: 60.193638, mae: 152.991653, mean_q: 170.199127
 168228/378151: episode: 938, duration: 3.709s, episode steps: 270, steps per second:  73, episode reward: 98.367, mean reward:  0.364 [-0.005,  0.457], mean action: 13.556 [0.000, 31.000],  loss: 58.728645, mae: 153.576279, mean_q: 170.427368
 168299/378151: episode: 939, duration: 1.014s, episode steps:  71, steps per second:  70, episode reward: 21.586, mean reward:  0.304 [-0.005,  0.416], mean action: 12.620 [0.000, 31.000],  loss: 60.834038, mae: 153.706497, mean_q: 170.873734
 168418/378151: episode: 940, duration: 1.608s, episode steps: 119, steps per second:  74, episode reward: 42.757, mean reward:  0.359 [ 0.016,  0.508], mean action: 18.403 [0.000, 31.000],  loss: 44.010635, mae: 153.774231, mean_q: 171.080887
 168574/378151: episode: 941, duration: 2.075s, episode steps: 156, steps per second:  75, episode reward: 52.565, mean reward:  0.337 [ 0.132,  0.466], mean action: 16.699 [0.000, 31.000],  loss: 77.767326, mae: 154.040771, mean_q: 170.862747
 168644/378151: episode: 942, duration: 0.994s, episode steps:  70, steps per second:  70, episode reward: 30.405, mean reward:  0.434 [ 0.086,  0.512], mean action: 13.786 [0.000, 31.000],  loss: 85.237495, mae: 153.904831, mean_q: 170.613312
 168884/378151: episode: 943, duration: 3.219s, episode steps: 240, steps per second:  75, episode reward: 56.945, mean reward:  0.237 [ 0.026,  0.333], mean action: 16.279 [0.000, 31.000],  loss: 77.402763, mae: 153.897293, mean_q: 170.933090
 169033/378151: episode: 944, duration: 1.982s, episode steps: 149, steps per second:  75, episode reward: 49.212, mean reward:  0.330 [ 0.132,  0.441], mean action: 14.698 [0.000, 31.000],  loss: 87.898460, mae: 153.771973, mean_q: 170.851089
 169303/378151: episode: 945, duration: 3.729s, episode steps: 270, steps per second:  72, episode reward: 98.412, mean reward:  0.364 [ 0.132,  0.524], mean action: 16.111 [0.000, 31.000],  loss: 54.354145, mae: 153.982208, mean_q: 170.846237
 169378/378151: episode: 946, duration: 0.948s, episode steps:  75, steps per second:  79, episode reward: 24.612, mean reward:  0.328 [ 0.136,  0.448], mean action: 18.067 [0.000, 31.000],  loss: 89.075584, mae: 153.837189, mean_q: 170.668900
 169613/378151: episode: 947, duration: 3.282s, episode steps: 235, steps per second:  72, episode reward: 57.830, mean reward:  0.246 [-0.005,  0.456], mean action: 16.872 [0.000, 31.000],  loss: 72.086952, mae: 153.515793, mean_q: 170.379349
 169880/378151: episode: 948, duration: 3.573s, episode steps: 267, steps per second:  75, episode reward: 125.847, mean reward:  0.471 [-0.005,  0.612], mean action: 15.876 [0.000, 31.000],  loss: 75.076965, mae: 153.156555, mean_q: 170.053879
 170119/378151: episode: 949, duration: 3.224s, episode steps: 239, steps per second:  74, episode reward: 73.035, mean reward:  0.306 [ 0.085,  0.405], mean action: 16.071 [0.000, 31.000],  loss: 40.811935, mae: 153.820679, mean_q: 170.351166
 170195/378151: episode: 950, duration: 1.072s, episode steps:  76, steps per second:  71, episode reward: 22.222, mean reward:  0.292 [ 0.086,  0.375], mean action: 16.000 [1.000, 30.000],  loss: 93.335724, mae: 153.283768, mean_q: 170.050369
 170462/378151: episode: 951, duration: 3.567s, episode steps: 267, steps per second:  75, episode reward: 73.777, mean reward:  0.276 [-0.005,  0.439], mean action: 16.843 [0.000, 31.000],  loss: 62.452271, mae: 153.533920, mean_q: 170.503189
 170732/378151: episode: 952, duration: 3.719s, episode steps: 270, steps per second:  73, episode reward: 90.597, mean reward:  0.336 [-0.005,  0.373], mean action: 13.170 [0.000, 31.000],  loss: 65.816406, mae: 153.226761, mean_q: 170.190567
 171002/378151: episode: 953, duration: 3.609s, episode steps: 270, steps per second:  75, episode reward: 59.198, mean reward:  0.219 [-0.005,  0.332], mean action: 15.715 [0.000, 31.000],  loss: 67.253746, mae: 153.385880, mean_q: 169.923401
 171269/378151: episode: 954, duration: 3.675s, episode steps: 267, steps per second:  73, episode reward: 102.835, mean reward:  0.385 [ 0.086,  0.548], mean action: 16.109 [0.000, 31.000],  loss: 81.359108, mae: 152.756729, mean_q: 169.592178
 171536/378151: episode: 955, duration: 3.603s, episode steps: 267, steps per second:  74, episode reward: 55.055, mean reward:  0.206 [-0.005,  0.345], mean action: 14.948 [0.000, 31.000],  loss: 70.560989, mae: 152.175919, mean_q: 169.206635
 171805/378151: episode: 956, duration: 3.692s, episode steps: 269, steps per second:  73, episode reward: 76.723, mean reward:  0.285 [-0.005,  0.465], mean action: 15.524 [0.000, 31.000],  loss: 69.028053, mae: 151.912476, mean_q: 168.593460
 172003/378151: episode: 957, duration: 2.602s, episode steps: 198, steps per second:  76, episode reward: 59.191, mean reward:  0.299 [-0.105,  0.516], mean action: 18.237 [0.000, 31.000],  loss: 59.720249, mae: 152.229416, mean_q: 168.459976
 172266/378151: episode: 958, duration: 3.621s, episode steps: 263, steps per second:  73, episode reward: 51.642, mean reward:  0.196 [-0.005,  0.366], mean action: 15.673 [0.000, 31.000],  loss: 66.289253, mae: 151.532776, mean_q: 168.056046
 172533/378151: episode: 959, duration: 3.566s, episode steps: 267, steps per second:  75, episode reward: 23.321, mean reward:  0.087 [-0.005,  0.309], mean action: 16.554 [0.000, 31.000],  loss: 60.197613, mae: 151.680511, mean_q: 168.394226
 172800/378151: episode: 960, duration: 3.673s, episode steps: 267, steps per second:  73, episode reward: 73.054, mean reward:  0.274 [-0.005,  0.419], mean action: 11.873 [0.000, 31.000],  loss: 63.978626, mae: 152.127045, mean_q: 168.802399
 173000/378151: episode: 961, duration: 2.628s, episode steps: 200, steps per second:  76, episode reward: 73.961, mean reward:  0.370 [-0.005,  0.577], mean action: 15.505 [0.000, 31.000],  loss: 68.752296, mae: 151.746994, mean_q: 168.409683
 173267/378151: episode: 962, duration: 3.664s, episode steps: 267, steps per second:  73, episode reward: 90.532, mean reward:  0.339 [ 0.115,  0.357], mean action: 8.412 [3.000, 31.000],  loss: 70.982300, mae: 151.788116, mean_q: 168.354767
 173460/378151: episode: 963, duration: 2.626s, episode steps: 193, steps per second:  74, episode reward: 70.844, mean reward:  0.367 [ 0.115,  0.492], mean action: 15.451 [0.000, 31.000],  loss: 64.483383, mae: 151.537842, mean_q: 168.113449
 173579/378151: episode: 964, duration: 1.612s, episode steps: 119, steps per second:  74, episode reward: 27.801, mean reward:  0.234 [-0.007,  0.360], mean action: 18.462 [0.000, 31.000],  loss: 58.648251, mae: 151.710129, mean_q: 168.061203
 173846/378151: episode: 965, duration: 3.561s, episode steps: 267, steps per second:  75, episode reward: 93.557, mean reward:  0.350 [ 0.086,  0.382], mean action: 16.195 [1.000, 31.000],  loss: 70.150780, mae: 151.086929, mean_q: 167.926834
 174115/378151: episode: 966, duration: 3.696s, episode steps: 269, steps per second:  73, episode reward: 57.817, mean reward:  0.215 [-0.005,  0.384], mean action: 15.591 [0.000, 31.000],  loss: 51.430016, mae: 151.150986, mean_q: 167.698868
 174385/378151: episode: 967, duration: 3.593s, episode steps: 270, steps per second:  75, episode reward: 83.174, mean reward:  0.308 [-0.005,  0.574], mean action: 16.326 [0.000, 31.000],  loss: 70.259041, mae: 150.804535, mean_q: 167.287247
 174654/378151: episode: 968, duration: 3.703s, episode steps: 269, steps per second:  73, episode reward: 88.754, mean reward:  0.330 [ 0.136,  0.411], mean action: 17.238 [0.000, 31.000],  loss: 50.502815, mae: 150.977875, mean_q: 167.478622
 174924/378151: episode: 969, duration: 3.596s, episode steps: 270, steps per second:  75, episode reward: 73.215, mean reward:  0.271 [-0.005,  0.498], mean action: 15.230 [0.000, 31.000],  loss: 60.671196, mae: 151.347046, mean_q: 167.784180
 175112/378151: episode: 970, duration: 2.568s, episode steps: 188, steps per second:  73, episode reward: 52.461, mean reward:  0.279 [-0.005,  0.491], mean action: 18.234 [0.000, 31.000],  loss: 76.437836, mae: 151.002640, mean_q: 167.710373
 175379/378151: episode: 971, duration: 3.549s, episode steps: 267, steps per second:  75, episode reward: 83.947, mean reward:  0.314 [ 0.115,  0.357], mean action: 10.951 [0.000, 31.000],  loss: 68.549393, mae: 150.815369, mean_q: 167.521713
 175466/378151: episode: 972, duration: 1.204s, episode steps:  87, steps per second:  72, episode reward: 23.430, mean reward:  0.269 [-0.005,  0.454], mean action: 15.241 [0.000, 30.000],  loss: 76.914673, mae: 150.444397, mean_q: 166.843170
 175735/378151: episode: 973, duration: 3.583s, episode steps: 269, steps per second:  75, episode reward: 115.504, mean reward:  0.429 [ 0.132,  0.537], mean action: 15.907 [0.000, 31.000],  loss: 70.688789, mae: 150.666443, mean_q: 167.227386
 176005/378151: episode: 974, duration: 3.716s, episode steps: 270, steps per second:  73, episode reward: 120.246, mean reward:  0.445 [ 0.057,  0.535], mean action: 12.374 [1.000, 31.000],  loss: 78.808762, mae: 150.351334, mean_q: 166.647568
 176149/378151: episode: 975, duration: 1.929s, episode steps: 144, steps per second:  75, episode reward: 51.956, mean reward:  0.361 [ 0.086,  0.505], mean action: 12.854 [0.000, 31.000],  loss: 63.798306, mae: 150.755997, mean_q: 167.082123
 176416/378151: episode: 976, duration: 3.650s, episode steps: 267, steps per second:  73, episode reward: 89.539, mean reward:  0.335 [ 0.034,  0.375], mean action: 15.614 [2.000, 30.000],  loss: 65.893173, mae: 150.239838, mean_q: 166.679581
 176497/378151: episode: 977, duration: 1.123s, episode steps:  81, steps per second:  72, episode reward: 24.003, mean reward:  0.296 [ 0.086,  0.378], mean action: 17.457 [1.000, 31.000],  loss: 63.319847, mae: 150.070511, mean_q: 166.801453
 176604/378151: episode: 978, duration: 1.461s, episode steps: 107, steps per second:  73, episode reward: 43.549, mean reward:  0.407 [ 0.086,  0.514], mean action: 17.449 [0.000, 31.000],  loss: 61.784412, mae: 149.871857, mean_q: 166.211380
 176789/378151: episode: 979, duration: 2.423s, episode steps: 185, steps per second:  76, episode reward: 54.811, mean reward:  0.296 [-0.005,  0.513], mean action: 16.432 [0.000, 31.000],  loss: 66.535469, mae: 149.789398, mean_q: 166.034866
 176975/378151: episode: 980, duration: 2.552s, episode steps: 186, steps per second:  73, episode reward: 81.273, mean reward:  0.437 [-0.005,  0.553], mean action: 14.618 [0.000, 30.000],  loss: 72.539330, mae: 149.402283, mean_q: 165.879791
 177081/378151: episode: 981, duration: 1.445s, episode steps: 106, steps per second:  73, episode reward: 41.726, mean reward:  0.394 [ 0.086,  0.558], mean action: 15.764 [0.000, 31.000],  loss: 45.425911, mae: 149.974350, mean_q: 166.345810
 177321/378151: episode: 982, duration: 3.229s, episode steps: 240, steps per second:  74, episode reward: 105.476, mean reward:  0.439 [ 0.086,  0.585], mean action: 16.746 [0.000, 31.000],  loss: 75.033417, mae: 149.517380, mean_q: 166.060318
 177455/378151: episode: 983, duration: 1.796s, episode steps: 134, steps per second:  75, episode reward: 49.253, mean reward:  0.368 [ 0.086,  0.452], mean action: 16.597 [0.000, 31.000],  loss: 64.308846, mae: 149.615311, mean_q: 166.035843
 177722/378151: episode: 984, duration: 3.677s, episode steps: 267, steps per second:  73, episode reward: 81.740, mean reward:  0.306 [-0.005,  0.409], mean action: 15.213 [0.000, 31.000],  loss: 58.273537, mae: 149.712723, mean_q: 165.964020
 177842/378151: episode: 985, duration: 1.608s, episode steps: 120, steps per second:  75, episode reward: 42.778, mean reward:  0.356 [ 0.086,  0.444], mean action: 16.442 [0.000, 31.000],  loss: 53.620583, mae: 149.550339, mean_q: 165.742157
 178112/378151: episode: 986, duration: 3.608s, episode steps: 270, steps per second:  75, episode reward: 114.834, mean reward:  0.425 [-0.005,  0.580], mean action: 14.178 [0.000, 31.000],  loss: 50.750126, mae: 149.777878, mean_q: 166.159088
 178379/378151: episode: 987, duration: 3.662s, episode steps: 267, steps per second:  73, episode reward: 97.052, mean reward:  0.363 [-0.005,  0.477], mean action: 16.000 [0.000, 31.000],  loss: 60.096012, mae: 149.922455, mean_q: 166.102448
 178648/378151: episode: 988, duration: 3.590s, episode steps: 269, steps per second:  75, episode reward: 77.126, mean reward:  0.287 [-0.005,  0.468], mean action: 16.007 [0.000, 31.000],  loss: 66.444504, mae: 149.531708, mean_q: 165.814148
 178806/378151: episode: 989, duration: 2.209s, episode steps: 158, steps per second:  72, episode reward: 63.325, mean reward:  0.401 [-0.005,  0.548], mean action: 17.494 [0.000, 31.000],  loss: 73.676575, mae: 148.886032, mean_q: 165.502426
 179073/378151: episode: 990, duration: 3.585s, episode steps: 267, steps per second:  74, episode reward: 54.573, mean reward:  0.204 [-0.005,  0.348], mean action: 15.794 [0.000, 31.000],  loss: 62.224937, mae: 148.826431, mean_q: 165.232559
 179340/378151: episode: 991, duration: 3.673s, episode steps: 267, steps per second:  73, episode reward: 79.873, mean reward:  0.299 [-0.005,  0.440], mean action: 13.633 [0.000, 31.000],  loss: 48.129997, mae: 149.168427, mean_q: 165.468933
 179590/378151: episode: 992, duration: 3.355s, episode steps: 250, steps per second:  75, episode reward: 68.714, mean reward:  0.275 [-0.005,  0.411], mean action: 15.012 [0.000, 31.000],  loss: 76.017471, mae: 148.976059, mean_q: 165.401871
 179662/378151: episode: 993, duration: 1.018s, episode steps:  72, steps per second:  71, episode reward: 25.887, mean reward:  0.360 [-0.005,  0.450], mean action: 17.944 [2.000, 31.000],  loss: 73.902672, mae: 148.252029, mean_q: 165.060760
 179929/378151: episode: 994, duration: 3.550s, episode steps: 267, steps per second:  75, episode reward: 79.109, mean reward:  0.296 [-0.005,  0.400], mean action: 17.243 [0.000, 31.000],  loss: 57.901260, mae: 148.727829, mean_q: 165.089096
 180120/378151: episode: 995, duration: 2.595s, episode steps: 191, steps per second:  74, episode reward: 84.193, mean reward:  0.441 [ 0.086,  0.542], mean action: 11.723 [0.000, 31.000],  loss: 73.709648, mae: 148.109604, mean_q: 164.692261
 180387/378151: episode: 996, duration: 3.548s, episode steps: 267, steps per second:  75, episode reward: 100.417, mean reward:  0.376 [-0.005,  0.414], mean action: 12.240 [1.000, 31.000],  loss: 72.345795, mae: 147.560776, mean_q: 163.813583
 180656/378151: episode: 997, duration: 3.692s, episode steps: 269, steps per second:  73, episode reward: 114.701, mean reward:  0.426 [ 0.086,  0.487], mean action: 15.160 [0.000, 31.000],  loss: 67.025574, mae: 147.762634, mean_q: 163.846466
 180874/378151: episode: 998, duration: 2.935s, episode steps: 218, steps per second:  74, episode reward: 47.356, mean reward:  0.217 [-0.005,  0.384], mean action: 14.752 [1.000, 31.000],  loss: 43.312500, mae: 147.674881, mean_q: 164.001968
 181143/378151: episode: 999, duration: 3.584s, episode steps: 269, steps per second:  75, episode reward: 35.908, mean reward:  0.133 [-0.005,  0.345], mean action: 15.941 [0.000, 31.000],  loss: 69.783295, mae: 147.417221, mean_q: 163.521561
 181410/378151: episode: 1000, duration: 3.673s, episode steps: 267, steps per second:  73, episode reward: 39.267, mean reward:  0.147 [-0.005,  0.346], mean action: 14.861 [0.000, 31.000],  loss: 58.594334, mae: 147.468918, mean_q: 163.822983
 181639/378151: episode: 1001, duration: 3.087s, episode steps: 229, steps per second:  74, episode reward: 24.775, mean reward:  0.108 [-0.005,  0.390], mean action: 15.419 [0.000, 31.000],  loss: 72.213875, mae: 147.710327, mean_q: 164.095551
 181908/378151: episode: 1002, duration: 3.576s, episode steps: 269, steps per second:  75, episode reward: 123.154, mean reward:  0.458 [-0.005,  0.617], mean action: 15.736 [0.000, 31.000],  loss: 60.919312, mae: 147.622787, mean_q: 163.791794
 182069/378151: episode: 1003, duration: 2.244s, episode steps: 161, steps per second:  72, episode reward: 59.329, mean reward:  0.369 [-0.005,  0.440], mean action: 15.646 [0.000, 31.000],  loss: 54.347279, mae: 147.939514, mean_q: 164.318497
 182336/378151: episode: 1004, duration: 3.569s, episode steps: 267, steps per second:  75, episode reward: 81.494, mean reward:  0.305 [-0.005,  0.492], mean action: 13.708 [0.000, 31.000],  loss: 67.930069, mae: 147.883575, mean_q: 164.341095
 182575/378151: episode: 1005, duration: 3.224s, episode steps: 239, steps per second:  74, episode reward: 67.667, mean reward:  0.283 [-0.005,  0.513], mean action: 15.527 [0.000, 31.000],  loss: 64.089012, mae: 148.361496, mean_q: 164.498550
 182785/378151: episode: 1006, duration: 2.852s, episode steps: 210, steps per second:  74, episode reward: 49.090, mean reward:  0.234 [-0.105,  0.425], mean action: 15.762 [0.000, 31.000],  loss: 63.427158, mae: 148.113861, mean_q: 164.363434
 182888/378151: episode: 1007, duration: 1.409s, episode steps: 103, steps per second:  73, episode reward: 34.233, mean reward:  0.332 [-0.005,  0.438], mean action: 16.175 [0.000, 31.000],  loss: 74.844368, mae: 147.384369, mean_q: 164.239868
 183155/378151: episode: 1008, duration: 3.673s, episode steps: 267, steps per second:  73, episode reward: 88.318, mean reward:  0.331 [-0.005,  0.422], mean action: 10.813 [0.000, 30.000],  loss: 78.309822, mae: 147.500122, mean_q: 163.984573
 183422/378151: episode: 1009, duration: 3.546s, episode steps: 267, steps per second:  75, episode reward: 89.575, mean reward:  0.335 [-0.005,  0.471], mean action: 16.989 [0.000, 31.000],  loss: 65.101196, mae: 147.834305, mean_q: 164.110901
 183691/378151: episode: 1010, duration: 3.593s, episode steps: 269, steps per second:  75, episode reward: 104.775, mean reward:  0.389 [-0.005,  0.492], mean action: 15.874 [1.000, 31.000],  loss: 72.559868, mae: 147.650421, mean_q: 164.213684
 183958/378151: episode: 1011, duration: 3.645s, episode steps: 267, steps per second:  73, episode reward: 108.735, mean reward:  0.407 [-0.005,  0.436], mean action: 9.438 [0.000, 31.000],  loss: 53.838703, mae: 148.383942, mean_q: 164.798325
 184225/378151: episode: 1012, duration: 3.560s, episode steps: 267, steps per second:  75, episode reward: 121.315, mean reward:  0.454 [ 0.136,  0.503], mean action: 12.124 [0.000, 31.000],  loss: 59.775158, mae: 148.575638, mean_q: 164.877167
 184492/378151: episode: 1013, duration: 3.655s, episode steps: 267, steps per second:  73, episode reward: 90.812, mean reward:  0.340 [-0.005,  0.429], mean action: 16.397 [0.000, 31.000],  loss: 55.686359, mae: 149.169540, mean_q: 165.320053
